iteration,loss,ACC,1OFF,MAE,MSE,MAE_ER,MSE_ER,QWK,AMAE,MMAE,RPS,NLL,BS,ECE,MCE,CONF_ECE,CONF_MCE,UMOD,CONF,VAR
0,COPOC,0.235,0.69,1.22,2.52,1.185,2.465,0.6586915153690398,1.2103957105124767,2.3333333333333335,0.8527317277172037,,0.8152755260801022,0.021411612952748932,0.02286020361564376,0.0247025610296987,0.04870322346687317,1.0,0.22171406,3.677469631301684
1,COPOC,0.245,0.62,1.355,3.215,1.28,2.78,0.5524777282850779,1.5414394661687616,2.6666666666666665,0.9323535060506809,,0.829279517104877,0.012856572133799395,0.12856447365548873,0.03803302254527807,0.1285644769668579,1.0,0.21999395,3.6821989290346915
2,COPOC,0.22,0.63,1.365,3.195,1.29,2.875,0.5675068359639386,1.334143060879438,2.1666666666666665,0.9313538122332191,,0.8320153948002943,0.014606953474382556,0.01741226256288439,0.04820795654086396,0.056213557720184326,1.0,0.22098857,3.686536838433436
3,COPOC,0.22,0.675,1.285,2.825,1.22,2.67,0.6045355917967383,1.3095907488736391,2.5,0.8941960876486437,,0.8208791946541679,0.015758700660533375,0.023556788762410463,0.03256304527167231,0.03745797276496887,1.0,0.222307,3.62985983375745
4,COPOC,0.24,0.655,1.345,3.195,1.24,2.665,0.5785238440736099,1.3065119859877978,2.0,0.9116061897559491,,0.8256270565179478,0.01446855191969209,0.1453986962636312,0.03469469491392374,0.14539869129657745,1.0,0.2227532,3.6651823652313222
5,COPOC,0.215,0.625,1.37,3.17,1.32,2.91,0.5505586116939829,1.5007897628750029,2.0,0.9396539281040908,,0.8312313834658016,0.006854582842853331,0.014354121685028087,0.03897315950598568,0.040652766823768616,1.0,0.22307704,3.6057258006574657
6,COPOC,0.225,0.615,1.38,3.26,1.275,2.635,0.5727923784063583,1.474832505165684,2.217391304347826,0.9126318334282912,,0.8286757702617413,0.008943209633645083,0.04278870565550669,0.011404399760067463,0.04278871417045593,1.0,0.2249077,3.64805316616427
7,COPOC,0.255,0.67,1.255,2.795,1.145,2.53,0.6273333333333333,1.235655476285588,2.0,0.8698234220365904,,0.8192030892559721,0.020364441921313606,0.165611526795796,0.046777980867773294,0.16561152040958405,1.0,0.21981487,3.7462313692647626
8,COPOC,0.265,0.645,1.295,3.015,1.2,2.565,0.611589199216737,1.240923542711068,1.8823529411764706,0.8863367257189083,,0.8241283782399392,0.009119172427389362,0.19622045755386353,0.0582750141620636,0.19622045755386353,1.0,0.22242266,3.7036508359012728
9,COPOC,0.255,0.695,1.24,2.76,1.225,2.535,0.63395468199813,1.152791246060836,1.7083333333333333,0.8783095939419715,,0.8165243314832792,0.01913163888371653,0.1828993260860443,0.03585022874176502,0.1828993260860443,1.0,0.2191498,3.7337404602556843
10,COPOC,0.205,0.665,1.355,3.145,1.225,2.61,0.5813588200841275,1.4648115407496745,1.8333333333333333,0.9114998833921001,,0.8263089749817119,0.01209050881779856,0.05302749980579724,0.05425895471125841,0.06401453912258148,1.0,0.22243737,3.6807494103729295
11,COPOC,0.23,0.605,1.425,3.485,1.305,2.815,0.5447419986936644,1.3373429523767666,1.9565217391304348,0.9317027225762701,,0.8307026028198093,0.013188066300418636,0.09060608016120064,0.018180911662057042,0.09060607850551605,1.0,0.21997364,3.731905457484534
12,COPOC,0.19,0.605,1.415,3.215,1.285,2.75,0.562376641938338,1.3884801151011796,2.3333333333333335,0.9220971962462738,,0.832567807139574,0.013174401000142099,0.016690423091252626,0.05731160379946232,0.08228133618831635,1.0,0.22484352,3.618992545016477
13,COPOC,0.2,0.63,1.32,2.74,1.2,2.625,0.6400160284834033,1.2574027675214774,1.9565217391304348,0.8926232678170549,,0.8280245876720881,0.015732215522891946,0.048033792864192626,0.03802520502358675,0.054833292961120605,1.0,0.2233881,3.6881777871297925
