iteration,loss,ACC,1OFF,MAE,MSE,MAE_ER,MSE_ER,QWK,AMAE,MMAE,RPS,NLL,BS,ECE,MCE,CONF_ECE,CONF_MCE,UMOD,CONF,VAR
0,COPOC,0.6666666666666666,0.8636363636363636,0.5,0.8939393939393939,0.48484848484848486,0.8484848484848485,0.632572183430836,0.5064338235294117,1.125,0.3954686618403321,,0.5062283136600307,0.11754481045698577,0.40955582686832975,0.2047705971635878,0.4624042510986328,1.0,0.87143725,0.16754214542063567
1,COPOC,0.7575757575757576,0.8636363636363636,0.42424242424242425,0.8787878787878788,0.42424242424242425,0.8939393939393939,0.6209150326797386,0.43106617647058826,1.125,0.35969835795575067,,0.3755510242748161,0.07416226054809875,0.5476686954498291,0.1549658755538985,0.5476686954498291,1.0,0.91041327,0.11325707517066008
2,COPOC,0.6666666666666666,0.8333333333333334,0.5454545454545454,1.0606060606060606,0.5,0.8636363636363636,0.5570469798657718,0.5551470588235294,1.25,0.40202465878434174,,0.4928807442902195,0.12030709939867709,0.7128455638885498,0.21891839616000652,0.7128455638885498,1.0,0.88558495,0.14737102844529218
3,COPOC,0.6060606060606061,0.8181818181818182,0.6363636363636364,1.2424242424242424,0.5909090909090909,1.0606060606060606,0.4545454545454547,0.625,1.588235294117647,0.46740754205522067,,0.5557868493413733,0.1232033269479871,0.6736901998519897,0.25417970959097147,0.6736901998519897,1.0,0.8602402,0.17551596349390466
4,COPOC,0.6060606060606061,0.803030303030303,0.6515151515151515,1.2878787878787878,0.6515151515151515,1.2878787878787878,0.4468546637744035,0.6452205882352942,1.4705882352941178,0.553206648941942,,0.6137599150748613,0.14849030239168892,0.5410610437393188,0.275530647020787,0.5410610437393188,1.0,0.88159126,0.13943448543305942
5,COPOC,0.696969696969697,0.8333333333333334,0.5303030303030303,1.106060606060606,0.5,1.0151515151515151,0.550140056022409,0.5202205882352942,1.3529411764705883,0.4122590382439512,,0.44577302837525445,0.10252569344910707,0.5788882573445638,0.1857863562181592,0.5788882374763489,1.0,0.88275623,0.15525027796424243
6,COPOC,0.7121212121212122,0.8181818181818182,0.48484848484848486,0.9090909090909091,0.4696969696969697,0.8939393939393939,0.5997574287446937,0.49356617647058826,1.0625,0.3997954847191612,,0.4602859196864666,0.11492250254377723,0.45477068424224854,0.17422911571338773,0.46086585521698,1.0,0.88635045,0.14755010233851612
7,COPOC,0.7272727272727273,0.9242424242424242,0.3787878787878788,0.6515151515151515,0.36363636363636365,0.6060606060606061,0.7361963190184049,0.375,0.8235294117647058,0.30961940777778063,,0.41674850181128514,0.0904143589097216,0.7547922134399414,0.17774925753474236,0.7547922134399414,1.0,0.90502197,0.12516703484790856
8,COPOC,0.7121212121212122,0.8484848484848485,0.4696969696969697,0.8939393939393939,0.4393939393939394,0.803030303030303,0.6143790849673203,0.47518382352941174,1.125,0.36146209835296017,,0.43708658295094854,0.10474569900808009,0.602837324142456,0.19700205884873867,0.44799867272377014,1.0,0.8877157,0.14744809776893508
9,COPOC,0.6666666666666666,0.8636363636363636,0.5151515151515151,0.9696969696969697,0.48484848484848486,0.8636363636363636,0.6121212121212121,0.5101102941176471,1.2352941176470589,0.406393452925137,,0.5017783760209906,0.11214985347804474,0.5881514549255371,0.21908771200105548,0.5881514549255371,1.0,0.8857545,0.15176281745564654
10,COPOC,0.6363636363636364,0.8181818181818182,0.6212121212121212,1.2878787878787878,0.5757575757575758,1.106060606060606,0.46743876969812037,0.6323529411764706,1.4375,0.46792927497580994,,0.5178259592348584,0.11377487538354188,0.5567578673362732,0.23158123809844255,0.5567578673362732,1.0,0.8679448,0.17827485847680585
11,COPOC,0.696969696969697,0.8484848484848485,0.5,0.9848484848484849,0.45454545454545453,0.7878787878787878,0.5872618818549162,0.49356617647058826,1.1176470588235294,0.35169975722080477,,0.4163695892032837,0.09720062025625145,0.6530258059501648,0.19093654211610556,0.6530258059501648,1.0,0.8879062,0.14502173654749176
12,COPOC,0.6666666666666666,0.8484848484848485,0.5454545454545454,1.0909090909090908,0.5151515151515151,0.9393939393939394,0.5486322188449848,0.5386029411764706,1.2941176470588236,0.42528105177699954,,0.495281687815834,0.11871456755607418,0.5749362707138062,0.21681584510952234,0.5749362707138062,1.0,0.88348246,0.15311131220670982
13,COPOC,0.6818181818181818,0.803030303030303,0.5606060606060606,1.1363636363636365,0.5151515151515151,0.9696969696969697,0.5283018867924528,0.5523897058823529,1.411764705882353,0.41323609378991816,,0.463328693601018,0.09945190194147555,0.4516705870628357,0.1699841539375484,0.45546698570251465,1.0,0.8518023,0.19850159729566352
14,COPOC,0.7424242424242424,0.9090909090909091,0.4090909090909091,0.8333333333333334,0.3939393939393939,0.7878787878787878,0.6422235363690124,0.4181985294117647,1.1875,0.34113537533563315,,0.39410839543222126,0.08388058376978293,0.4153088075774057,0.16243601927999407,0.41530880331993103,1.0,0.90486026,0.1281040022888657
15,COPOC,0.6363636363636364,0.8181818181818182,0.6060606060606061,1.2121212121212122,0.5909090909090909,1.1818181818181819,0.513184584178499,0.5946691176470589,1.3529411764705883,0.5286048361889134,,0.5906238086877962,0.13433790591432518,0.6229883432388306,0.27598067047074437,0.6229883432388306,1.0,0.8986752,0.12913112437352353
16,COPOC,0.6666666666666666,0.8484848484848485,0.5303030303030303,1.0151515151515151,0.5,0.9090909090909091,0.5562913907284768,0.5376838235294118,1.375,0.4080534609960603,,0.48565916410434495,0.1129152031163826,0.4635284423828125,0.20580620551481843,0.46352845430374146,1.0,0.87247294,0.1638724189081926
17,COPOC,0.7121212121212122,0.8484848484848485,0.48484848484848486,0.9696969696969697,0.4696969696969697,0.9545454545454546,0.5937680323139065,0.4963235294117647,1.25,0.4091421081831428,,0.46054203441263597,0.10881981491393439,0.6035541806902205,0.21428995206952095,0.6035541892051697,1.0,0.89014137,0.14318401489355806
18,COPOC,0.6363636363636364,0.8333333333333334,0.5757575757575758,1.0909090909090908,0.5454545454545454,0.9848484848484849,0.5190283400809717,0.5698529411764706,1.411764705882353,0.44355727723209537,,0.5213074578690603,0.11410875468176196,0.5476686954498291,0.2329178680665791,0.5476686954498291,1.0,0.86928153,0.16438996260373398
19,COPOC,0.6212121212121212,0.803030303030303,0.6212121212121212,1.196969696969697,0.6212121212121212,1.2121212121212122,0.4883218842001962,0.609375,1.4705882352941178,0.5285030756989376,,0.5853681441564296,0.13523131947272993,0.5815438628196716,0.2621009233407676,0.5815438628196716,1.0,0.8833129,0.1372648067526348
20,COPOC,0.696969696969697,0.8636363636363636,0.5151515151515151,1.0909090909090908,0.5,1.0454545454545454,0.5557217651458489,0.5238970588235294,1.5,0.4374603719572961,,0.47854326493961674,0.10846932637364123,0.5941367745399475,0.2080342611297965,0.46528854966163635,1.0,0.90500385,0.13052110187489058
21,COPOC,0.6363636363636364,0.8484848484848485,0.5606060606060606,1.0454545454545454,0.5303030303030303,0.9545454545454546,0.5605095541401274,0.5652573529411764,1.25,0.4279412447292296,,0.5267899234407666,0.11567661343283499,0.7490966320037842,0.23014648677781224,0.7490966320037842,1.0,0.86651015,0.178632495817607
22,COPOC,0.6818181818181818,0.8484848484848485,0.5151515151515151,1.0,0.5,0.9393939393939394,0.5774155995343423,0.520220588235294,1.25,0.4233153212676865,,0.5007939099220783,0.11919917824861566,0.6505694389343262,0.20956789469346404,0.4220082759857178,1.0,0.89138603,0.14083307277294918
23,COPOC,0.6666666666666666,0.8636363636363636,0.5,0.8939393939393939,0.48484848484848486,0.8333333333333334,0.6380368098159509,0.4963235294117647,1.1764705882352942,0.40648056089098594,,0.511090275410933,0.1106633600976431,0.4888910163532604,0.22463171277195215,0.48889100551605225,1.0,0.8912984,0.1377742586985407
