iteration,loss,ACC,1OFF,MAE,MSE,MAE_ER,MSE_ER,QWK,AMAE,MMAE,RPS,NLL,BS,ECE,MCE,CONF_ECE,CONF_MCE,UMOD,CONF,VAR
10,COPOC,0.5375,0.965625,0.496875,0.565625,0.478125,0.575,0.4904279279279279,0.8126767821905474,1.5,0.3732599329572458,,0.6308064137498063,0.08005069454200565,0.38350576162338257,0.1647252910770476,0.38350576162338257,1.0,0.37277475,1.0398765439904203
11,COPOC,0.534375,0.965625,0.5,0.56875,0.49375,0.534375,0.500728675525075,0.7951239166412453,1.3333333333333333,0.36834326333408884,,0.6256280869864113,0.06959793839138002,0.2690417170524597,0.1531102808075957,0.2690417170524597,1.0,0.38313335,1.018817938355657
12,COPOC,0.509375,0.971875,0.51875,0.575,0.515625,0.596875,0.4851706771124791,0.7685232843137255,1.3333333333333333,0.3789656740153117,,0.6387900600834098,0.06430207298137247,0.39372795820236206,0.13499232684262097,0.39372795820236206,1.0,0.37438267,1.0395150428342106
13,COPOC,0.546875,0.965625,0.4875,0.55625,0.490625,0.53125,0.49852091843921675,0.8029293929110105,1.3333333333333333,0.3663191218155368,,0.6254480799556555,0.07711009619757535,0.33079352845316345,0.1659479825757444,0.33079349994659424,1.0,0.380927,1.0254045175372248
14,COPOC,0.515625,0.96875,0.515625,0.578125,0.5125,0.59375,0.49944194541211495,0.747131150461396,1.2307692307692308,0.3795820973979648,,0.6380268469002923,0.06543550137430429,0.30179276704788205,0.13526331493631005,0.3017927408218384,1.0,0.38036162,1.028526614436108
15,COPOC,0.503125,0.959375,0.5375,0.61875,0.53125,0.6,0.4568366909558509,0.8237223993126632,1.3333333333333333,0.3711729923383228,,0.6277435666782936,0.06248140068724751,0.32958143949508667,0.12530128378421068,0.32958143949508667,1.0,0.37782374,1.0314356980362007
16,COPOC,0.5625,0.978125,0.459375,0.503125,0.496875,0.56875,0.5410653839301621,0.7345612834549877,1.3333333333333333,0.36465464013692794,,0.622724251882002,0.07372871411032975,0.2690417170524597,0.17990507505601272,0.3268044888973236,1.0,0.38259488,1.0163239224996499
17,COPOC,0.571875,0.9625,0.465625,0.540625,0.503125,0.59375,0.519627919891708,0.7574347184704102,1.25,0.3738251150767037,,0.6264645844122094,0.07595560341142119,0.31497507203708996,0.19073167629539967,0.352477490901947,1.0,0.3811433,1.0258221191480066
18,COPOC,0.496875,0.95625,0.546875,0.634375,0.509375,0.571875,0.42111641833606617,0.9384719079939667,1.6666666666666667,0.37852122848907394,,0.6360442277402222,0.06109429047908634,0.36220014095306396,0.11955804395256564,0.36220014095306396,1.0,0.3773169,1.027092741152688
19,COPOC,0.50625,0.9625,0.53125,0.60625,0.5125,0.559375,0.4567252997287127,0.8486344282238443,1.6666666666666667,0.37911090239197015,,0.6378706806179734,0.06356931004440412,0.2690417170524597,0.12251809664303437,0.2690417170524597,1.0,0.3837319,1.0202465278051653
20,COPOC,0.571875,0.971875,0.45625,0.5125,0.490625,0.56875,0.5462091864969563,0.7307291666666667,1.25,0.3643437494132448,,0.6192190334533854,0.0809912261995487,0.36665457487106323,0.19266083202091977,0.36665457487106323,1.0,0.37921414,1.033428646195016
21,COPOC,0.5375,0.9625,0.5,0.575,0.50625,0.596875,0.4758861334140393,0.7713583892973512,1.3846153846153846,0.374027218440316,,0.6325892035050091,0.0699919643928297,0.3290848056475322,0.1599040629225783,0.3290848135948181,1.0,0.3775959,1.036846188234151
22,COPOC,0.559375,0.96875,0.471875,0.534375,0.54375,0.625,0.511794725384533,0.7775314157459683,1.3333333333333333,0.37798674299591817,,0.6288349113943169,0.08103733844356613,0.2453725735346476,0.1799480349291116,0.31649163365364075,1.0,0.3794269,1.0252235612413467
23,COPOC,0.528125,0.975,0.496875,0.546875,0.49375,0.553125,0.5118549511854951,0.7607107843137255,1.25,0.3722633645171594,,0.6303610490087124,0.07786177209578454,0.2747393304651434,0.15162676014006138,0.2747393250465393,1.0,0.37649822,1.0291431117367906
24,COPOC,0.51875,0.953125,0.528125,0.621875,0.490625,0.56875,0.4316315601570867,0.8816200037707391,1.5384615384615385,0.3792775052286038,,0.6406432666559808,0.06114166039042176,0.37671124935150146,0.14269793778657913,0.37671124935150146,1.0,0.37605205,1.0348697054987372
25,COPOC,0.515625,0.975,0.509375,0.559375,0.5,0.565625,0.47984017435524884,0.8378176847662141,1.3846153846153846,0.37911672901846283,,0.639680641932665,0.05853354434482754,0.2690417170524597,0.13337444158969447,0.29412275552749634,1.0,0.38225052,1.022138802256304
26,COPOC,0.55,0.96875,0.48125,0.54375,0.49375,0.578125,0.5197101699301303,0.7721669708029198,1.3333333333333333,0.3666545709585829,,0.6253123249063314,0.0812633437034674,0.27378480491184054,0.16821097646607086,0.2737848162651062,1.0,0.38178903,1.02177082504792
27,COPOC,0.540625,0.959375,0.5,0.58125,0.509375,0.6125,0.4815331010452961,0.8819000961983825,1.5,0.3758338293845193,,0.6334889997764123,0.06913008791394533,0.35230171018176604,0.15938893443671986,0.37277379631996155,1.0,0.38123614,1.0179339262706357
28,COPOC,0.5125,0.971875,0.515625,0.571875,0.496875,0.584375,0.4896998849733346,0.7817119757840489,1.25,0.37254497812985854,,0.6301999508705338,0.06976056326180698,0.37326371669769287,0.1369406899320893,0.37326371669769287,1.0,0.37555924,1.0370969564179517
29,COPOC,0.553125,0.965625,0.48125,0.55,0.49375,0.5375,0.5058175245248582,0.8196131151068217,1.6666666666666667,0.3682445032245557,,0.6244112661774814,0.07449810751015322,0.2690417170524597,0.17417461069999263,0.2690417170524597,1.0,0.3789503,1.0279489645886053
30,COPOC,0.50625,0.96875,0.525,0.5875,0.50625,0.596875,0.47411668036154486,0.8086085407207311,1.25,0.3807243132268771,,0.6413371114432854,0.06157609266694635,0.2690417170524597,0.1282029342255555,0.2690417170524597,1.0,0.37804714,1.0374552095179246
31,COPOC,0.540625,0.971875,0.4875,0.54375,0.48125,0.50625,0.5113045920516781,0.7995838046757164,1.3333333333333333,0.36262564305352657,,0.6199070484328761,0.06925201583653688,0.37716084718704224,0.16069536766735837,0.37716084718704224,1.0,0.37992966,1.0245575357833183
32,COPOC,0.528125,0.971875,0.5,0.55625,0.471875,0.5625,0.4999561056974805,0.7771482077514034,1.25,0.3713351741432017,,0.6285291694205168,0.07305580833926797,0.2883367737134298,0.14801719784736633,0.28833675384521484,1.0,0.38010782,1.0208520538662558
33,COPOC,0.540625,0.95625,0.503125,0.590625,0.4625,0.553125,0.48820363537893907,0.8342571347133644,1.5,0.3694886095645763,,0.6269592131968293,0.07927950993413105,0.3326553702354431,0.15776123123941943,0.3326553702354431,1.0,0.38286376,1.0228403041980676
34,COPOC,0.525,0.96875,0.50625,0.56875,0.484375,0.525,0.4713624398656622,0.8436268248175182,1.4166666666666667,0.3664563240775074,,0.6264131739532409,0.06892268562223763,0.2690417170524597,0.143248682084959,0.2690417170524597,1.0,0.38175133,1.016675891384037
35,COPOC,0.540625,0.978125,0.48125,0.525,0.496875,0.5625,0.5393237244854239,0.7659463334910199,1.3333333333333333,0.3668319477504981,,0.6234464522249372,0.07422512559220197,0.3356148885644,0.15729669359279796,0.3356148600578308,1.0,0.38332823,1.0190456160251178
36,COPOC,0.5375,0.971875,0.490625,0.546875,0.5,0.578125,0.5199725698611349,0.6951893248175182,1.0,0.3716385379608567,,0.6288771053415154,0.0698447953048162,0.3775615096092224,0.1585997762158513,0.3775615096092224,1.0,0.37890023,1.0351125587601953
37,COPOC,0.50625,0.965625,0.528125,0.596875,0.51875,0.5875,0.4771957436616826,0.8058018313321694,1.25,0.37586833364684524,,0.6285347129718308,0.06801743234973401,0.3706313371658325,0.12124612758634612,0.3706313371658325,1.0,0.38500386,1.0121807997393364
38,COPOC,0.49375,0.965625,0.540625,0.609375,0.5375,0.628125,0.45977767773660694,0.7831492231354292,1.3333333333333333,0.3861470959715123,,0.6462474348679403,0.06973659742157906,0.2613195657730103,0.11718471930362284,0.2613195776939392,1.0,0.37656537,1.0292764385916453
39,COPOC,0.496875,0.9625,0.540625,0.615625,0.51875,0.596875,0.4279491833030853,0.9134935915857234,1.5,0.3835598660756651,,0.638665461635366,0.06342574947979303,0.2561687032381693,0.1175278932787478,0.2904856503009796,1.0,0.37934715,1.0173988235211398
40,COPOC,0.50625,0.971875,0.521875,0.578125,0.5,0.553125,0.47951468260946006,0.7134306569343065,1.0,0.37199813297561,,0.6369651532036518,0.07046973335091025,0.2727648615837097,0.12992229987867177,0.3101338744163513,1.0,0.3763277,1.025012045687874
41,COPOC,0.553125,0.95625,0.490625,0.578125,0.49375,0.5875,0.5048345545183845,0.7734070260448214,1.25,0.377279401307803,,0.6340539746945236,0.07153195590246468,0.2733963782137091,0.1751252319663763,0.3507132828235626,1.0,0.37799972,1.0353782574854793
42,COPOC,0.521875,0.965625,0.5125,0.58125,0.496875,0.578125,0.47219069239500566,0.8659761500754148,1.6666666666666667,0.3725937936361431,,0.6340146794726802,0.07413380076643078,0.19841713654367543,0.14079943485558033,0.3248184323310852,1.0,0.38107556,1.0191985938351837
43,COPOC,0.546875,0.971875,0.48125,0.5375,0.49375,0.56875,0.5371367061356297,0.7341810667331742,1.3846153846153846,0.36446723411320425,,0.6239258005886453,0.07835413752356543,0.2641063809394837,0.16749081388115883,0.2641063928604126,1.0,0.3793842,1.0315610732313363
44,COPOC,0.55,0.975,0.475,0.525,0.490625,0.5625,0.5386437361618867,0.7837899319294802,1.3333333333333333,0.3589591791733085,,0.6179771796892696,0.08046495410613716,0.27282846857000276,0.16794753354042768,0.27282845973968506,1.0,0.38205242,1.027638293766246
45,COPOC,0.51875,0.9625,0.51875,0.59375,0.496875,0.56875,0.4745575221238938,0.7801899509803922,1.4166666666666667,0.3787936807053872,,0.6345069641751206,0.06439645271748304,0.3848496675491333,0.14196379482746124,0.3848496675491333,1.0,0.37678626,1.0434183165048345
46,COPOC,0.50625,0.959375,0.534375,0.615625,0.528125,0.6,0.46195076986104944,0.8052064294882847,1.25,0.37887081001976525,,0.6392008023140655,0.0592911180574447,0.22782509143535912,0.12365286774002016,0.2278251051902771,1.0,0.38259715,1.0138154985257928
47,COPOC,0.4625,0.975,0.5625,0.6125,0.521875,0.584375,0.4618341570565624,0.7712132352941177,1.25,0.37680067194369393,,0.6423367961820129,0.05344267879147082,0.36435716776620775,0.08340375166153535,0.3643571734428406,1.0,0.3790962,1.0242025823782535
48,COPOC,0.540625,0.96875,0.490625,0.553125,0.50625,0.584375,0.5079574675099034,0.7939455774794013,1.3333333333333333,0.37205061481557994,,0.6301296189964669,0.07633978312136606,0.3657580018043518,0.16561666503548622,0.3657580018043518,1.0,0.37500826,1.035921938440302
49,COPOC,0.528125,0.971875,0.5,0.55625,0.5,0.56875,0.49265164335975775,0.7798798661800486,1.3333333333333333,0.3680360545155926,,0.630851753952548,0.07166204852983356,0.2690417170524597,0.14668579696444795,0.32276585698127747,1.0,0.38143924,1.0276081259201328
0,CrossEntropyLoss,0.553125,0.978125,0.46875,0.5125,0.440625,0.553125,0.4348359861293588,0.9641739136201462,2.0,0.34789553163179254,,0.5838189433337874,0.05518158115679398,0.8221459984779358,0.09204403741750866,0.8221459984779358,1.0,0.48024338,0.8624406743019181
1,CrossEntropyLoss,0.584375,0.975,0.440625,0.490625,0.425,0.578125,0.457451403887689,0.9642702940487295,2.0,0.34214554970747724,,0.5712474700277502,0.060209718132391586,0.17382528384526574,0.10970980287675047,0.29651495814323425,1.0,0.48588172,0.8405691342853407
2,CrossEntropyLoss,0.5625,0.984375,0.453125,0.484375,0.421875,0.575,0.46535592635709055,0.9496794024413427,2.0,0.34080800811809203,,0.5725506583894139,0.057854691687971346,0.2922560903761122,0.09305570198921487,0.29225608706474304,1.0,0.4858837,0.8344201291114857
3,CrossEntropyLoss,0.5625,0.978125,0.459375,0.503125,0.421875,0.55,0.4433399602385686,0.9590610859728507,2.0,0.34109878639078256,,0.5754365520531118,0.059295494002290075,0.24333077669143677,0.10022928984835744,0.29651495814323425,1.0,0.4849332,0.845846954883465
4,CrossEntropyLoss,0.55625,0.965625,0.478125,0.546875,0.425,0.58125,0.4113689875546588,0.9788357843137255,2.0,0.34741204545479115,,0.5761653633403977,0.05318264529574663,0.16196713844935096,0.08482327102683485,0.28939089179039,1.0,0.48719162,0.8453780507591298
5,CrossEntropyLoss,0.56875,0.971875,0.459375,0.515625,0.434375,0.596875,0.4416243654822335,0.9625857843137254,2.0,0.34353976085781335,,0.5756277924857919,0.06151368584949524,0.3450057864189148,0.11166851624147967,0.3450057804584503,1.0,0.4804976,0.8506306034336626
6,CrossEntropyLoss,0.55,0.978125,0.471875,0.515625,0.428125,0.565625,0.4296824368114064,0.9679577250608272,2.0,0.3478927370901153,,0.5833056846425773,0.056317488343920565,0.14925227781473582,0.09216592909069732,0.2822668254375458,1.0,0.47531134,0.8626531625072165
7,CrossEntropyLoss,0.553125,0.9625,0.484375,0.559375,0.425,0.56875,0.39884975441837045,0.9934927138632558,2.0,0.3490103716764064,,0.5836371188624148,0.059807177595794195,0.20129683282640243,0.10030127316713333,0.2822668254375458,1.0,0.4796098,0.8612218017186951
8,CrossEntropyLoss,0.565625,0.975,0.459375,0.509375,0.415625,0.55,0.454689917618032,0.9468411301528485,2.0,0.3412614164549349,,0.5728392696844027,0.05538272849051282,0.22737431526184082,0.0951632828800939,0.28939089179039,1.0,0.4897372,0.8433263286758074
9,CrossEntropyLoss,0.60625,0.978125,0.415625,0.459375,0.396875,0.559375,0.49367088607594933,0.9380132918552035,2.0,0.34004718629346176,,0.5684872152112606,0.06318655350245535,0.311263952936445,0.1425433187687304,0.31126394867897034,1.0,0.47908863,0.8605198175915014
10,CrossEntropyLoss,0.6,0.971875,0.428125,0.484375,0.39375,0.553125,0.4725648660144619,0.9475236124681494,2.0,0.33818455313863793,,0.5690909219721012,0.07014436959754676,0.8221459984779358,0.1383261929731816,0.8221459984779358,1.0,0.4798568,0.8518098838993055
11,CrossEntropyLoss,0.553125,0.98125,0.465625,0.503125,0.428125,0.571875,0.44466002673220373,0.9696734781397692,2.0,0.3421011387460421,,0.5761858257161374,0.05575403175549582,0.19545848803086718,0.08737252233549953,0.19545847177505493,1.0,0.48598552,0.8424663475177063
12,CrossEntropyLoss,0.55,0.975,0.475,0.525,0.425,0.596875,0.429735234215886,0.9548345588235294,2.0,0.3502953543053251,,0.5842828134714053,0.05453904668800532,0.2390124797821045,0.08992169180419296,0.28939089179039,1.0,0.4726587,0.865069775705134
13,CrossEntropyLoss,0.571875,0.975,0.453125,0.503125,0.434375,0.6,0.44961969062473284,0.9600169683257919,2.0,0.34054028085379395,,0.5720311390489601,0.0572234866465442,0.20029772953553637,0.10301015013828874,0.2822668254375458,1.0,0.4843994,0.8365429909793546
14,CrossEntropyLoss,0.56875,0.96875,0.4625,0.525,0.434375,0.571875,0.4297352342158859,0.9649214379876723,2.0,0.3501193115962016,,0.5832905677823392,0.052407910109031945,0.8221459984779358,0.10727818362647668,0.8221459984779358,1.0,0.4826362,0.8438767810565972
15,CrossEntropyLoss,0.553125,0.96875,0.478125,0.540625,0.44375,0.590625,0.4065689048966641,1.0002879917944003,2.0,0.35185561511365515,,0.5865872350032534,0.05323603311320767,0.16126475731531775,0.09023800771683455,0.2822668254375458,1.0,0.48398486,0.8518573511152452
16,CrossEntropyLoss,0.56875,0.978125,0.453125,0.496875,0.425,0.575,0.44283837056504605,0.9581721411192214,2.0,0.3405600189085471,,0.5774733917624184,0.056244720108807086,0.33590543270111084,0.09638425259618089,0.33590543270111084,1.0,0.4834833,0.836305948474427
17,CrossEntropyLoss,0.571875,0.96875,0.459375,0.521875,0.421875,0.60625,0.4305928483143674,0.9777887618062341,2.0,0.3487294433444722,,0.5792338538646284,0.05321839142590762,0.8221459984779358,0.10358753689797595,0.8221459984779358,1.0,0.4775842,0.8510956591074053
18,CrossEntropyLoss,0.575,0.96875,0.45625,0.51875,0.41875,0.55625,0.42550614293130296,0.9782876131221719,2.0,0.35103654112000643,,0.5847253914209944,0.05918031845241785,0.8221459984779358,0.1264648927608505,0.8221459984779358,1.0,0.476741,0.8618831484332985
19,CrossEntropyLoss,0.546875,0.978125,0.475,0.51875,0.440625,0.546875,0.42566763974483723,0.9576482664233577,2.0,0.3439226613219665,,0.5814059366685403,0.06252384291030468,0.33590543270111084,0.09433509025257081,0.33590543270111084,1.0,0.48064795,0.8568371547279583
20,CrossEntropyLoss,0.5875,0.975,0.4375,0.4875,0.421875,0.571875,0.4715447154471544,0.9602450980392156,2.0,0.3437991158508037,,0.5788291614688788,0.05862522694747894,0.23205715417861938,0.1359100194531493,0.23205715417861938,1.0,0.48415875,0.849184781955608
21,CrossEntropyLoss,0.565625,0.96875,0.465625,0.528125,0.440625,0.575,0.41489591898558875,0.9831443672713286,2.0,0.3473115645878916,,0.5814337018104491,0.05427355755819007,0.39823339382807416,0.10794907185481861,0.3982333838939667,1.0,0.48192978,0.8511295497468158
22,CrossEntropyLoss,0.5625,0.96875,0.46875,0.53125,0.45625,0.59375,0.41088562084425295,0.9846042212859271,2.0,0.35757269351316945,,0.5952739481372957,0.05415302421664819,0.1503351926803589,0.1114998051780276,0.20980247855186462,1.0,0.48079643,0.8512617553191273
23,CrossEntropyLoss,0.565625,0.975,0.459375,0.509375,0.415625,0.596875,0.4472702611054594,0.9590563725490195,2.0,0.3418885474120653,,0.5679988870298966,0.05997979552485049,0.1738251646359762,0.09554038674104959,0.28939089179039,1.0,0.4828477,0.8493826141951153
24,CrossEntropyLoss,0.5875,0.965625,0.446875,0.515625,0.409375,0.565625,0.42842296700441673,0.9876060520361991,2.0,0.34665602891939545,,0.5781009530104531,0.052201903595123444,0.33590543270111084,0.12420133280102164,0.33590543270111084,1.0,0.48073402,0.8537589586615155
25,CrossEntropyLoss,0.565625,0.96875,0.465625,0.528125,0.434375,0.6,0.4156798340392428,0.982883201357466,2.0,0.35361939096255807,,0.5864575243675552,0.055902396498713654,0.8221459984779358,0.10968829912599176,0.8221459984779358,1.0,0.47945213,0.8555914513509313
26,CrossEntropyLoss,0.578125,0.971875,0.45,0.50625,0.421875,0.5625,0.4384140396490088,0.9641005170316301,2.0,0.33559290539056097,,0.5667990626862947,0.05935994707280771,0.29447773430082536,0.11434313614154235,0.2944777309894562,1.0,0.48396358,0.8465852692187141
27,CrossEntropyLoss,0.571875,0.96875,0.459375,0.521875,0.421875,0.5875,0.44023128168601,0.9640761392382513,2.0,0.3475324134179935,,0.5789338557663688,0.05708014708943665,0.3709095824848522,0.11246713891159743,0.37090957164764404,1.0,0.486672,0.8399907182162749
28,CrossEntropyLoss,0.5625,0.965625,0.471875,0.540625,0.425,0.575,0.4148238975096191,0.975961453723394,2.0,0.3459565713307287,,0.5813866960154446,0.0647423166455701,0.33590543270111084,0.11321044579381123,0.33590543270111084,1.0,0.47615185,0.8654868621187533
29,CrossEntropyLoss,0.56875,0.978125,0.453125,0.496875,0.409375,0.56875,0.44849115504682613,0.9561849487371068,2.0,0.34321590236177485,,0.5780379844022685,0.05725843943422661,0.23964625597000122,0.10792585974559188,0.23964625597000122,1.0,0.48286667,0.8451928607492437
30,CrossEntropyLoss,0.58125,0.96875,0.45,0.5125,0.45,0.603125,0.4380073247520936,0.9729494032224075,2.0,0.3499249815751925,,0.5790126008688042,0.05361267820931972,0.8221459984779358,0.11610579863190651,0.8221459984779358,1.0,0.4775443,0.8627997053620607
31,CrossEntropyLoss,0.5625,0.98125,0.45625,0.49375,0.434375,0.584375,0.4542314335060449,0.9541529977375566,2.0,0.3401361172499465,,0.5741626970246251,0.06104370070621371,0.1947130239926852,0.0982173029333353,0.19471299648284912,1.0,0.4801031,0.8528667558706925
32,CrossEntropyLoss,0.584375,0.959375,0.45625,0.5375,0.421875,0.546875,0.41993550154922743,0.9871792440178554,2.0,0.34259304061675955,,0.5688703200989658,0.05302842418663204,0.33590543270111084,0.10865838581230491,0.33590543270111084,1.0,0.48676834,0.8465400733736
33,CrossEntropyLoss,0.61875,0.96875,0.4125,0.475,0.390625,0.55625,0.4850512407893621,0.9406625218227813,2.0,0.3377556497038646,,0.5622994373949167,0.06705849231686442,0.3467308282852173,0.15785924129886553,0.3467308282852173,1.0,0.4832507,0.8327441251167294
34,CrossEntropyLoss,0.578125,0.971875,0.45,0.50625,0.425,0.571875,0.4395069737268894,0.9759724756690998,2.0,0.3366984595041965,,0.5601271065111924,0.0579923411598429,0.19887854294343432,0.11010871175676584,0.29651495814323425,1.0,0.48354235,0.8497277177725259
35,CrossEntropyLoss,0.565625,0.978125,0.45625,0.5,0.41875,0.55625,0.4526756889658563,0.9480648313121444,2.0,0.34060499340305517,,0.5705161796677435,0.05755461847875267,0.23383080959320068,0.10019621782703325,0.2822668254375458,1.0,0.48180732,0.8543842042657281
36,CrossEntropyLoss,0.575,0.971875,0.453125,0.509375,0.428125,0.54375,0.4299453551912569,0.9651497871046228,2.0,0.3445221171545784,,0.5804175678719394,0.059057793719694024,0.33590543270111084,0.1330103549407795,0.33590543270111084,1.0,0.4815318,0.8508685424338044
37,CrossEntropyLoss,0.553125,0.971875,0.475,0.53125,0.43125,0.571875,0.4350751848467225,0.9687333879645135,2.0,0.34822703314511383,,0.5800047653363035,0.05447402244433761,0.23948341608047485,0.08266719693783386,0.29651495814323425,1.0,0.48727876,0.8430685427648174
38,CrossEntropyLoss,0.54375,0.965625,0.490625,0.559375,0.45625,0.61875,0.39692566856180245,0.9852953234860241,2.0,0.35487622863111007,,0.5885761335597901,0.05361846797633917,0.23197633028030396,0.08816113538341597,0.28939089179039,1.0,0.47606927,0.8714946551136624
39,CrossEntropyLoss,0.58125,0.96875,0.45,0.5125,0.428125,0.565625,0.45018334206390775,0.9624322279058184,2.0,0.3478303647703046,,0.5810794484096086,0.05167134146904573,0.33590543270111084,0.11442895769141614,0.33590543270111084,1.0,0.48280564,0.8582199422248268
40,CrossEntropyLoss,0.55625,0.98125,0.4625,0.5,0.43125,0.559375,0.445347199653342,0.9598327250608273,2.0,0.3428086987576925,,0.5817604591532232,0.06181589135434479,0.33590543270111084,0.10119882132858038,0.33590543270111084,1.0,0.47763118,0.8561161136979019
41,CrossEntropyLoss,0.590625,0.96875,0.440625,0.503125,0.40625,0.56875,0.4561499809990288,0.9440342751273738,2.0,0.34532926130759123,,0.5741625716674107,0.05955703720450401,0.44828156914029804,0.13367932429537177,0.44828155636787415,1.0,0.47832212,0.8599463400629574
42,CrossEntropyLoss,0.578125,0.96875,0.453125,0.515625,0.415625,0.546875,0.43274602492479586,0.9666162330316741,2.0,0.34080670274260483,,0.5733795419839005,0.06115772138349712,0.24251914024353027,0.11435784911736846,0.2822668254375458,1.0,0.47462577,0.8673963367380633
43,CrossEntropyLoss,0.55,0.975,0.475,0.525,0.440625,0.590625,0.4341529134388684,0.975067517012862,2.0,0.345416905676733,,0.5809187089281274,0.06426918257027865,0.4089357654253642,0.09794187464285642,0.4089357554912567,1.0,0.47855306,0.8615332437016526
44,CrossEntropyLoss,0.56875,0.98125,0.45,0.4875,0.41875,0.534375,0.46438917619793574,0.9623742080667765,2.0,0.3318101440272597,,0.565640817424122,0.06052995866164566,0.33590543270111084,0.09430373559007421,0.33590543270111084,1.0,0.48304567,0.8546492641870007
45,CrossEntropyLoss,0.565625,0.965625,0.46875,0.5375,0.44375,0.546875,0.4137695978186775,0.9854473039215688,2.0,0.34503978758388343,,0.5760396908662937,0.055019722031429415,0.18332692649629379,0.09898455865914002,0.28939089179039,1.0,0.48056993,0.8673395758978908
46,CrossEntropyLoss,0.584375,0.9625,0.453125,0.528125,0.41875,0.5375,0.42721572614811043,0.9819493457478398,2.0,0.34336001047859305,,0.5719589010906222,0.059675676166079945,0.1503351926803589,0.11036426533246413,0.28939089179039,1.0,0.48139048,0.8587490892846918
47,CrossEntropyLoss,0.546875,0.978125,0.475,0.51875,0.45625,0.59375,0.4365241004752207,0.9631556372549019,2.0,0.34804579896852267,,0.5862940988596176,0.05745601687580348,0.33590543270111084,0.08331629785243422,0.33590543270111084,1.0,0.4836374,0.847272173067773
48,CrossEntropyLoss,0.575,0.96875,0.45625,0.51875,0.440625,0.565625,0.42474713564791755,0.9785349069575174,2.0,0.3462205255535124,,0.576898271445967,0.05771500053815543,0.23391234874725342,0.10962985036894679,0.29651495814323425,1.0,0.48184294,0.8510466754179618
49,CrossEntropyLoss,0.56875,0.975,0.45625,0.50625,0.428125,0.55625,0.44059566202654576,0.9521213503649635,2.0,0.34153744349900605,,0.5742389778463697,0.06405997453955932,0.1665749874845821,0.10336126905167475,0.29651495814323425,1.0,0.4744739,0.869255837515075
