iteration,loss,ACC,1OFF,MAE,MSE,MAE_ER,MSE_ER,QWK,AMAE,MMAE,RPS,NLL,BS,ECE,MCE,CONF_ECE,CONF_MCE,UMOD,CONF,VAR
39,CrossEntropyLoss,0.59,0.95,0.47,0.61,0.48,0.64,0.8521570528356762,0.469534632034632,0.7333333333333333,0.35925016082298883,,0.5587830516314972,0.034733605645596986,0.25042460514948917,0.12870295735774562,0.4558506906032562,0.13,0.6475839,1.085692540105053
40,CrossEntropyLoss,0.59,0.97,0.45,0.55,0.46,0.53,0.8660496833901608,0.46479978354978346,0.7333333333333333,0.33451657452760825,,0.5534130694622895,0.0435892410390079,0.4395884688083942,0.13338715035934,0.7031995058059692,0.15,0.6702015,1.0846544703314753
41,CrossEntropyLoss,0.58,0.93,0.5,0.68,0.49,0.55,0.8417132216014898,0.48868145743145736,0.7333333333333333,0.3605368977997371,,0.5731259012087974,0.03577122702573737,0.36822013344083515,0.1190071078017354,0.36822012066841125,0.13,0.64292,1.155717523372351
42,CrossEntropyLoss,0.54,0.97,0.5,0.6,0.51,0.61,0.8553519768563163,0.515863997113997,0.8125,0.36756521070546727,,0.5969012925349864,0.044294642396271226,0.2545618827526386,0.14443970331922174,0.2599002718925476,0.14,0.6430658,1.110317398476316
43,CrossEntropyLoss,0.59,0.94,0.48,0.64,0.51,0.62,0.8493408662900188,0.48136724386724383,0.8666666666666667,0.3574693207461548,,0.5538750043690314,0.03556686396400134,0.31147245927290484,0.1335053218062967,0.31147244572639465,0.12,0.6199058,1.186529549981043
44,CrossEntropyLoss,0.58,0.96,0.47,0.59,0.48,0.5,0.8623425104993,0.454455266955267,0.8,0.34237634017771035,,0.5525388974037637,0.039434212533136205,0.3102216124534607,0.1384147274075076,0.3620687425136566,0.18,0.6355458,1.1559091641413297
45,CrossEntropyLoss,0.56,0.94,0.51,0.67,0.47,0.63,0.8413074372335386,0.5319083694083694,0.875,0.3697746815751032,,0.574415602589975,0.03508981448908647,0.17895565761460197,0.11630152678117156,0.26908808946609497,0.11,0.64625555,1.1702176636859842
46,CrossEntropyLoss,0.58,0.94,0.48,0.6,0.44,0.45,0.8612395929694727,0.5013798701298701,0.8,0.32166043324294996,,0.5336770404563217,0.049440929616491,0.25687937094615054,0.10261134209576994,0.25687935948371887,0.16,0.62153757,1.222004752192754
47,CrossEntropyLoss,0.63,0.94,0.44,0.6,0.43,0.55,0.8578199052132701,0.44743867243867236,0.75,0.3238899911780668,,0.5061820464493033,0.021039283412198226,0.11307822574268689,0.0693810700904578,0.27810603380203247,0.12,0.6501625,1.1146063212476838
48,CrossEntropyLoss,0.6,0.95,0.46,0.6,0.46,0.56,0.8496993987975952,0.47829184704184696,0.8,0.3445561054334407,,0.5390778690915423,0.030735576165219144,0.22088537613550824,0.1048236689530313,0.22088536620140076,0.13,0.65378654,1.1316705695454943
49,CrossEntropyLoss,0.58,0.95,0.47,0.57,0.47,0.59,0.8655025955639453,0.46083152958152956,0.6875,0.3462312895383294,,0.5607319609875884,0.03633064436415832,0.33491314793455185,0.11643491103313863,0.33481407165527344,0.13,0.64863014,1.1140276461420766
