iteration,loss,ACC,1OFF,MAE,MSE,MAE_ER,MSE_ER,QWK,AMAE,MMAE,RPS,NLL,BS,ECE,MCE,CONF_ECE,CONF_MCE,UMOD,CONF,VAR
27,COPOC,0.3990430622009569,0.8861244019138756,0.7205741626794259,0.9712918660287081,0.7110047846889952,0.9110047846889953,0.3037407993089102,1.0206821760242917,1.6339285714285714,0.48341338529255257,,0.6954356296263684,0.02335959622449282,0.9453829526901245,0.05732601601630449,0.9453829526901245,1.0,0.4472433,0.8388953394940346
28,COPOC,0.41148325358851673,0.8851674641148325,0.7100478468899522,0.9665071770334929,0.7023923444976077,0.937799043062201,0.3108147463247153,1.0218821320379123,1.6923076923076923,0.4835424385815313,,0.6908037536869707,0.017065263800501256,0.93697190284729,0.04777978590573184,0.93697190284729,1.0,0.45036736,0.8282481668812951
29,COPOC,0.42105263157894735,0.8976076555023923,0.6889952153110048,0.9244019138755981,0.6803827751196172,0.877511961722488,0.35401361763124883,0.9714237306027528,1.5384615384615385,0.4703195127135125,,0.6847497876652108,0.020842095791010196,0.9796944260597229,0.05542655615136027,0.9796944260597229,1.0,0.44967446,0.8353310773959712
30,COPOC,0.41148325358851673,0.8861244019138756,0.7081339712918661,0.9588516746411483,0.7004784688995215,0.9301435406698565,0.3267756934835946,0.9788472272067745,1.5982142857142858,0.47964512236110624,,0.6924959389618495,0.019534244333442887,0.9796944260597229,0.05844316055299714,0.9796944260597229,1.0,0.4491117,0.8271762290036234
31,COPOC,0.4028708133971292,0.876555023923445,0.7263157894736842,0.9961722488038277,0.7062200956937799,0.9215311004784689,0.29761847113401063,1.0255282507261854,1.6428571428571428,0.48373942567894346,,0.6921761098346899,0.020545045615098127,0.25767385959625244,0.05479657297837548,0.2882891893386841,1.0,0.44721523,0.8383388288442655
32,COPOC,0.41148325358851673,0.8861244019138756,0.7052631578947368,0.9444976076555024,0.6947368421052632,0.8947368421052632,0.3183498940926499,1.0058074252824807,1.6153846153846154,0.4789843104272158,,0.6881338434309751,0.015116280007162737,0.9796944260597229,0.03996597832883708,0.9796944260597229,1.0,0.45107737,0.8314480279974736
33,COPOC,0.3990430622009569,0.8928229665071771,0.7129186602870813,0.9464114832535885,0.7110047846889952,0.907177033492823,0.321876035470928,0.9999582065373802,1.5897435897435896,0.48328289994060236,,0.697888930506228,0.02022165363413865,0.9512127041816711,0.050823555822717026,0.9512127041816711,1.0,0.44802204,0.8344721831842337
34,COPOC,0.41244019138755983,0.8899521531100478,0.7023923444976077,0.9416267942583733,0.6909090909090909,0.876555023923445,0.32394299524785086,1.0038582941357936,1.6666666666666667,0.4779831498267263,,0.6902430142443464,0.01731367309412888,0.9110714197158813,0.04405179221066646,0.9110714197158813,1.0,0.44819692,0.8338178294508684
35,COPOC,0.41913875598086126,0.8918660287081339,0.6947368421052632,0.9339712918660287,0.6832535885167464,0.8899521531100478,0.3298870179735771,0.9863234469175163,1.5535714285714286,0.4779032133685534,,0.6881393130618014,0.015539393347986576,0.9453829526901245,0.03974635203485377,0.9453829526901245,1.0,0.44926634,0.8341821902861021
36,COPOC,0.4076555023923445,0.8928229665071771,0.7062200956937799,0.9473684210526315,0.6880382775119617,0.8851674641148325,0.32953258139191244,0.9927367827412908,1.564102564102564,0.47290071281866275,,0.682891670514843,0.01926786604894406,0.9628723859786987,0.04306389804696664,0.9628723859786987,1.0,0.4474913,0.832345580478905
37,COPOC,0.415311004784689,0.8842105263157894,0.707177033492823,0.9655502392344497,0.6909090909090909,0.9301435406698565,0.30025649618905714,1.0214459776070677,1.6428571428571428,0.4775578378335725,,0.6851080154034696,0.020805421363223688,0.9628723859786987,0.04911918533616699,0.9628723859786987,1.0,0.44760975,0.8389836443166996
38,COPOC,0.42200956937799045,0.8880382775119617,0.6947368421052632,0.937799043062201,0.6956937799043063,0.8976076555023923,0.32903450679679325,0.9915071548812282,1.5897435897435896,0.4734779677919651,,0.6857643551657955,0.016106255673335502,0.3459190487861633,0.039875676011433825,0.34591904282569885,1.0,0.44890428,0.8309073534086906
39,COPOC,0.4047846889952153,0.8861244019138756,0.7129186602870813,0.9559808612440192,0.6995215311004784,0.8947368421052632,0.31901129746333834,1.0118315684960646,1.641025641025641,0.4827619635478456,,0.6942975637918346,0.018911466991359538,0.9512127041816711,0.047822441963944584,0.9512127041816711,1.0,0.44908378,0.8329747111126171
40,COPOC,0.4076555023923445,0.8851674641148325,0.7138755980861244,0.970334928229665,0.7033492822966507,0.9263157894736842,0.311494902633477,0.9965557614223706,1.5982142857142858,0.4845323361010832,,0.6921686562755871,0.0182894772718968,0.9512127041816711,0.04980691836681217,0.9512127041816711,1.0,0.44730777,0.837063721810037
41,COPOC,0.41148325358851673,0.8803827751196173,0.7138755980861244,0.9760765550239234,0.6976076555023923,0.8976076555023923,0.2996990920200254,1.0227831701024472,1.641025641025641,0.48214104358390597,,0.6919445730530372,0.01661261598174081,0.9453829526901245,0.03919622371904552,0.9453829526901245,1.0,0.44857335,0.8359536747700161
42,COPOC,0.4172248803827751,0.8899521531100478,0.6985645933014354,0.9416267942583733,0.6842105263157895,0.8889952153110048,0.33051200583363716,1.0014685237619834,1.641025641025641,0.47544595635819004,,0.6880727663846262,0.018297286368015277,0.9796944260597229,0.05013247535680421,0.9796944260597229,1.0,0.44866285,0.8340484053937697
43,COPOC,0.40095693779904307,0.8851674641148325,0.7196172248803828,0.9722488038277513,0.6995215311004784,0.9090909090909091,0.31286930071514096,1.0026540542074105,1.6160714285714286,0.4812179344368382,,0.6922210516889545,0.0223718870256506,0.3776550889015198,0.056588217994431034,0.3776550889015198,1.0,0.44798583,0.8343431148537991
44,COPOC,0.40956937799043064,0.8956937799043062,0.6966507177033493,0.9129186602870814,0.6851674641148325,0.8985645933014355,0.34281062124248507,0.9727075078710191,1.5357142857142858,0.47246081909527143,,0.6899067940477963,0.021923653052041407,0.9512127041816711,0.05248349337489344,0.9512127041816711,1.0,0.44738272,0.8335750134504674
45,COPOC,0.41148325358851673,0.8889952153110048,0.7062200956937799,0.9550239234449761,0.6947368421052632,0.9110047846889953,0.3176709044944702,1.0151093794226433,1.6666666666666667,0.47908001257973803,,0.691627109981476,0.019450925200749807,0.9796944260597229,0.05183761898661032,0.9796944260597229,1.0,0.44877356,0.8307878095078225
46,COPOC,0.40382775119617226,0.8803827751196173,0.7205741626794259,0.9789473684210527,0.7052631578947368,0.9119617224880383,0.3156866497973052,1.013681962697691,1.641025641025641,0.4818622501536787,,0.6948277990704107,0.02380211273876674,0.9453829526901245,0.06621748532052152,0.9453829526901245,1.0,0.44775212,0.8353267052823277
47,COPOC,0.40095693779904307,0.876555023923445,0.7291866028708134,1.0028708133971291,0.7272727272727273,0.9607655502392345,0.28143916876954433,1.0335963739615313,1.6696428571428572,0.4918691921686715,,0.7009375005401823,0.021126387578448612,0.9796944260597229,0.05813436023890972,0.9796944260597229,1.0,0.44962907,0.8288267299417097
48,COPOC,0.41244019138755983,0.8909090909090909,0.7023923444976077,0.9435406698564593,0.6899521531100479,0.8995215311004785,0.3309502938216292,0.9902331107279473,1.5982142857142858,0.47490980773786334,,0.690626911752377,0.021535125890274363,0.9453829526901245,0.056057977955788374,0.9453829526901245,1.0,0.45140713,0.8280713970969081
49,COPOC,0.40956937799043064,0.8880382775119617,0.707177033492823,0.9502392344497608,0.7033492822966507,0.908133971291866,0.314849112103715,1.0045481859552428,1.6153846153846154,0.4812169494172312,,0.6906440490266502,0.019028264913690154,0.9110714197158813,0.04688378528226167,0.9110714197158813,1.0,0.45015374,0.8354261402682462
0,CrossEntropyLoss,0.4325358851674641,0.8937799043062201,0.6775119617224881,0.9052631578947369,0.6679425837320574,0.9244019138755981,0.2967168213993526,1.023505956875148,1.7692307692307692,0.4846783651029619,,0.6882061329909213,0.006646385648461615,0.9798905849456787,0.011045382740121568,0.9798905849456787,0.9406698564593301,0.44182065,0.8378025670056481
1,CrossEntropyLoss,0.4200956937799043,0.8985645933014355,0.6861244019138756,0.908133971291866,0.6832535885167464,0.9349282296650717,0.30283819417935753,1.025311424422324,1.794871794871795,0.4870661405906953,,0.6916301530242335,0.014243229283955681,0.8770015239715576,0.021334719996957574,0.8770015239715576,0.9368421052631579,0.44128057,0.8449371933488359
2,CrossEntropyLoss,0.4172248803827751,0.8976076555023923,0.6899521531100479,0.9138755980861244,0.6985645933014354,0.9416267942583733,0.2939064296453524,1.0424797565245068,1.8974358974358974,0.4841789767509058,,0.691909738546071,0.011142983924258842,0.9798905849456787,0.025010509591083974,0.9798905849456787,0.9358851674641149,0.4413514,0.8426377474465135
3,CrossEntropyLoss,0.42870813397129187,0.8928229665071771,0.6813397129186602,0.907177033492823,0.6746411483253588,0.9215311004784689,0.2957159716199115,1.0353726506007057,1.8461538461538463,0.4752619707756609,,0.6836120092391232,0.00807743385434152,0.9848387241363525,0.01945248042466119,0.9848387241363525,0.9368421052631579,0.44190833,0.8355291354110513
4,CrossEntropyLoss,0.42105263157894735,0.8909090909090909,0.692822966507177,0.9301435406698565,0.6880382775119617,0.9416267942583733,0.2894736842105263,1.03253757701262,1.7692307692307692,0.47914966882129184,,0.6845781969656819,0.009036100241556124,0.9848387241363525,0.022641269548330456,0.9848387241363525,0.9416267942583733,0.44296873,0.8351779798121987
5,CrossEntropyLoss,0.4411483253588517,0.9004784688995215,0.661244019138756,0.8717703349282296,0.6555023923444976,0.8851674641148325,0.3259119531591316,1.0128071829659688,1.8461538461538463,0.47150016033358033,,0.6816995239475502,0.0047926351877205665,0.9798905849456787,0.01921794773079455,0.9798905849456787,0.939712918660287,0.44213817,0.8433205295563292
6,CrossEntropyLoss,0.42870813397129187,0.9023923444976076,0.6736842105263158,0.8880382775119617,0.6708133971291866,0.9138755980861244,0.32205001293317403,1.015858495716499,1.8205128205128205,0.47685354296055565,,0.6835222682211494,0.010176184442625092,0.9749425053596497,0.018481333157978952,0.9749425053596497,0.9301435406698565,0.43832868,0.8479613129490458
7,CrossEntropyLoss,0.4143540669856459,0.8995215311004785,0.6899521531100479,0.9062200956937799,0.6851674641148325,0.9110047846889953,0.2952760138977212,1.042352837671912,1.8974358974358974,0.4842457307153904,,0.6878863729400262,0.00882418483495713,0.9798905849456787,0.024067049496807158,0.9798905849456787,0.9444976076555024,0.4384212,0.843391440614218
8,CrossEntropyLoss,0.42870813397129187,0.8956937799043062,0.6784688995215311,0.8985645933014355,0.6803827751196172,0.9253588516746412,0.3094514415765469,1.025016341991898,1.8461538461538463,0.4811438320210778,,0.6880750191875992,0.012191221142214458,0.9749425053596497,0.014099422434810549,0.9749425053596497,0.9416267942583733,0.43915403,0.843273785620608
9,CrossEntropyLoss,0.4133971291866029,0.8976076555023923,0.692822966507177,0.9129186602870814,0.6784688995215311,0.9033492822966507,0.2974715656843262,1.045132086749987,1.8974358974358974,0.47761675422814664,,0.6877234972571373,0.01229552108705329,0.8770015239715576,0.027205398364458233,0.8770015239715576,0.938755980861244,0.44060248,0.8431502348023299
10,CrossEntropyLoss,0.430622009569378,0.8870813397129187,0.6889952153110048,0.9416267942583733,0.6842105263157895,0.9110047846889953,0.2759957979761566,1.0538851770794266,1.8717948717948718,0.48248287784767596,,0.6847064001779892,0.009137501586852462,0.9798905849456787,0.028709729143884033,0.9798905849456787,0.9473684210526315,0.44042575,0.8431754348975923
11,CrossEntropyLoss,0.42105263157894735,0.8880382775119617,0.692822966507177,0.9244019138755981,0.691866028708134,0.9263157894736842,0.28771115282031035,1.0429210705032184,1.8461538461538463,0.4824145858710911,,0.6879963864192548,0.00874872902149789,0.33017674684524534,0.018756782097625546,0.3301767408847809,0.9416267942583733,0.43795407,0.843512602119627
12,CrossEntropyLoss,0.415311004784689,0.8909090909090909,0.7014354066985646,0.9502392344497608,0.6784688995215311,0.9349282296650717,0.26708931299489136,1.0623222349679975,1.8974358974358974,0.4795691435699716,,0.6845659241637078,0.012444677387128037,0.8770015239715576,0.028070945278159343,0.8770015239715576,0.9444976076555024,0.43946683,0.8369304085218088
13,CrossEntropyLoss,0.4277511961722488,0.8928229665071771,0.6813397129186602,0.9033492822966507,0.6717703349282297,0.8832535885167464,0.30189867595128406,1.0140483236352427,1.7179487179487178,0.47243789011050896,,0.6796017847397148,0.006933373756100687,0.7336379289627075,0.0161028366710525,0.7336379289627075,0.9425837320574163,0.43814668,0.8443070473421154
14,CrossEntropyLoss,0.430622009569378,0.8985645933014355,0.6755980861244019,0.8976076555023923,0.6746411483253588,0.8976076555023923,0.3126513771375117,1.0195641348566613,1.794871794871795,0.4758247076647316,,0.6830371391227255,0.009108120800490584,0.9848387241363525,0.02033630989899393,0.9848387241363525,0.9349282296650717,0.4434231,0.8376750286236925
15,CrossEntropyLoss,0.4133971291866029,0.8995215311004785,0.6899521531100479,0.9023923444976076,0.6813397129186602,0.9014354066985646,0.29189705781964626,1.0617025444047818,2.0256410256410255,0.4813288471974298,,0.6892259715786905,0.016585244964184367,0.9848387241363525,0.02647127618547529,0.9848387241363525,0.9349282296650717,0.43877858,0.8459036600728749
16,CrossEntropyLoss,0.40861244019138754,0.8976076555023923,0.6966507177033493,0.9129186602870814,0.6842105263157895,0.8966507177033493,0.2932301296521058,1.0459429445529427,1.8717948717948718,0.4781850731681394,,0.6845726111726091,0.013849845731087279,0.425261656443278,0.033147582900710404,0.42526164650917053,0.939712918660287,0.43824795,0.8450077671420713
17,CrossEntropyLoss,0.43157894736842106,0.8918660287081339,0.6803827751196172,0.9119617224880383,0.6669856459330143,0.8956937799043062,0.30165231592802255,1.0298246734231506,1.8205128205128205,0.4743290593683665,,0.6814767125240089,0.009500506715626229,0.9798905849456787,0.011409986225771718,0.9798905849456787,0.938755980861244,0.44030914,0.8401217914774811
18,CrossEntropyLoss,0.41818181818181815,0.8985645933014355,0.6851674641148325,0.8956937799043062,0.676555023923445,0.9004784688995215,0.3118131288257229,1.028891103895407,1.8461538461538463,0.4783059850924211,,0.6894267990596425,0.01157517216208449,0.9798905849456787,0.026603644131682813,0.9798905849456787,0.9339712918660287,0.44318825,0.8353395186781171
19,CrossEntropyLoss,0.415311004784689,0.8918660287081339,0.6995215311004784,0.9425837320574163,0.6889952153110048,0.9205741626794258,0.2653728750536165,1.0603041916230656,1.8717948717948718,0.482200338112367,,0.6898025975826246,0.006701588157261383,0.9749425053596497,0.021670257294317707,0.9749425053596497,0.9464114832535885,0.43698132,0.852676215013949
20,CrossEntropyLoss,0.4411483253588517,0.8870813397129187,0.6755980861244019,0.9167464114832536,0.6660287081339713,0.9129186602870814,0.2889055889715054,1.0386484591678942,1.8461538461538463,0.47933377377899294,,0.6831579118196315,0.00801750187098124,0.8770015239715576,0.01072971833491465,0.8770015239715576,0.9454545454545454,0.43926638,0.8427388619307529
21,CrossEntropyLoss,0.42200956937799045,0.8813397129186603,0.7014354066985646,0.9578947368421052,0.7014354066985646,0.9550239234449761,0.2553530763059413,1.0698586974258182,1.8974358974358974,0.4891824067347254,,0.6902949245891217,0.008154898289430657,0.4066909948984782,0.016412959492299706,0.4066909849643707,0.939712918660287,0.43842253,0.8433208952127211
22,CrossEntropyLoss,0.4200956937799043,0.8995215311004785,0.6822966507177034,0.8909090909090909,0.6822966507177034,0.8794258373205741,0.30759781681174525,1.0241322383954121,1.794871794871795,0.47784909322908414,,0.6873797630369883,0.01112841632805372,0.9749425053596497,0.01861805497901514,0.9749425053596497,0.9358851674641149,0.43871382,0.8447511518752694
23,CrossEntropyLoss,0.40861244019138754,0.8870813397129187,0.707177033492823,0.9444976076555024,0.6985645933014354,0.9282296650717703,0.2735434631483975,1.0502182866889338,1.8205128205128205,0.4823897248350852,,0.689911105123755,0.011204696264848752,0.9749425053596497,0.03474055451806635,0.9749425053596497,0.9444976076555024,0.4391166,0.8455608203599652
24,CrossEntropyLoss,0.4105263157894737,0.8851674641148325,0.7100478468899522,0.9626794258373206,0.6976076555023923,0.9435406698564593,0.23911438580237987,1.0786378693951844,1.8974358974358974,0.49003583043557947,,0.6916748928217356,0.010338441733823431,0.8770015239715576,0.024944348144344985,0.8770015239715576,0.9492822966507177,0.4354708,0.8549442027861641
25,CrossEntropyLoss,0.4267942583732057,0.9004784688995215,0.6784688995215311,0.9004784688995215,0.6650717703349283,0.8688995215311005,0.3066123715338376,1.0245417028119266,1.794871794871795,0.47303727632118464,,0.6825727377203221,0.010703263359777096,0.9848387241363525,0.01335603411826014,0.9848387241363525,0.937799043062201,0.43993476,0.8508417270083845
26,CrossEntropyLoss,0.41626794258373206,0.8985645933014355,0.6861244019138756,0.8928229665071771,0.6851674641148325,0.9033492822966507,0.30811154123186435,1.0231558319015743,1.7692307692307692,0.4755556742729466,,0.6853737879042606,0.00911833779592264,0.9848387241363525,0.023031094227917492,0.9848387241363525,0.9473684210526315,0.43778852,0.8447589542899703
27,CrossEntropyLoss,0.4143540669856459,0.8928229665071771,0.6985645933014354,0.9358851674641149,0.6813397129186602,0.9129186602870814,0.27877429525929287,1.0531080639901518,1.8717948717948718,0.4806817064266766,,0.6858101718055672,0.010949588175595666,0.9848387241363525,0.02277218017843552,0.9848387241363525,0.9435406698564593,0.4365175,0.8498531813237449
28,CrossEntropyLoss,0.41913875598086126,0.8966507177033493,0.6899521531100479,0.9196172248803828,0.6880382775119617,0.9253588516746412,0.29416655713923245,1.0296926837049056,1.794871794871795,0.4824442156577496,,0.6885472192423158,0.010629972250838029,0.9749425053596497,0.022785026230849326,0.9749425053596497,0.938755980861244,0.44192362,0.8363481638101636
29,CrossEntropyLoss,0.42392344497607654,0.9052631578947369,0.6746411483253588,0.8794258373205741,0.6698564593301436,0.8842105263157894,0.3298005009285113,1.0051986677362355,1.7692307692307692,0.4679818047009438,,0.6781278832656216,0.01396968551229632,0.9848387241363525,0.026432748010847718,0.9848387241363525,0.9464114832535885,0.4401095,0.8455263548084259
30,CrossEntropyLoss,0.4277511961722488,0.8899521531100478,0.6851674641148325,0.9167464114832536,0.6880382775119617,0.9253588516746412,0.2981384835848353,1.0298843779609157,1.794871794871795,0.4760334841718621,,0.6867142143330583,0.008552919219840652,0.9848387241363525,0.018499655416235328,0.9848387241363525,0.939712918660287,0.44134325,0.8356243405872131
31,CrossEntropyLoss,0.4277511961722488,0.8899521531100478,0.6861244019138756,0.9215311004784689,0.6775119617224881,0.9234449760765551,0.29671923209974027,1.030704993592257,1.794871794871795,0.48025883541792624,,0.6825618206287998,0.0077426180699795575,0.0842692520883348,0.018593211978441104,0.28725558519363403,0.9330143540669856,0.43798932,0.8466711549249426
32,CrossEntropyLoss,0.4267942583732057,0.8918660287081339,0.6861244019138756,0.9215311004784689,0.6736842105263158,0.9090909090909091,0.29159923495659856,1.0357611129826116,1.8205128205128205,0.4787041597812671,,0.6835373567647602,0.006409436350233823,0.9848387241363525,0.024634726665681228,0.9848387241363525,0.9464114832535885,0.44060606,0.8437128641767537
