iteration,loss,ACC,1OFF,MAE,MSE,MAE_ER,MSE_ER,QWK,AMAE,MMAE,RPS,NLL,BS,ECE,MCE,CONF_ECE,CONF_MCE,UMOD,CONF,VAR
0,COPOC,0.509286412512219,0.667644183773216,1.024437927663734,2.4946236559139785,0.978494623655914,1.5513196480938416,0.30527388063156935,1.140573452725677,1.5131195335276968,0.6287072178581868,,0.6111399818111313,0.03058750515226511,0.11741767610822407,0.050424480286892503,0.11741769313812256,1.0,0.47180468,1.1073756186000336
1,COPOC,0.520039100684262,0.6647116324535679,1.0205278592375366,2.512218963831867,0.967741935483871,1.5669599217986314,0.3041379956519046,1.1552797067419378,1.6122448979591837,0.6236656697991924,,0.6042283213269488,0.028314765062062975,0.08218147971413348,0.04966863407753408,0.08218145370483398,1.0,0.4853931,1.0976153972324643
2,COPOC,0.52297165200391,0.6881720430107527,0.9794721407624634,2.3655913978494625,0.9413489736070382,1.5063538611925709,0.3448295026001349,1.1193926542196093,1.5043731778425655,0.617802219336579,,0.6029658122778548,0.025382950752682234,0.10422964836611892,0.055793831939809024,0.10422965884208679,1.0,0.47521403,1.1118145542691553
3,COPOC,0.5141739980449658,0.6754643206256109,1.0048875855327468,2.432062561094819,0.9755620723362659,1.5493646138807429,0.3257052449421748,1.1234697205849131,1.521865889212828,0.6283199978181111,,0.6109617211782378,0.02905370611861304,0.11114190269067792,0.06258428213186562,0.11114189028739929,1.0,0.47017792,1.110457644013978
4,COPOC,0.52297165200391,0.667644183773216,1.0127077223851417,2.490713587487781,0.9726295210166178,1.5327468230694037,0.31490938451276007,1.135641948414536,1.5072886297376094,0.6236376979852656,,0.6080406985065707,0.033976513460890284,0.12160374973652632,0.051975538954138756,0.12160375714302063,1.0,0.4764686,1.1105765267120917
5,COPOC,0.5083088954056696,0.6539589442815249,1.0469208211143695,2.5757575757575757,0.9775171065493646,1.5718475073313782,0.2882934308253705,1.1791546891397013,1.5626822157434401,0.6252460714015242,,0.6064198764848895,0.03003028417889206,0.12052672912204077,0.04757315665483475,0.12052673101425171,1.0,0.4797384,1.1045061615038092
6,COPOC,0.5190615835777126,0.6725317693059628,1.013685239491691,2.4897360703812317,0.9550342130987293,1.5288367546432062,0.31301388879001657,1.1300955104895603,1.533527696793003,0.6193862405270899,,0.6003065576737464,0.029896625978571758,0.11781652833594647,0.05146355624310672,0.1178165078163147,1.0,0.47949213,1.1015882663779333
7,COPOC,0.5210166177908113,0.6813294232649071,0.9921798631476051,2.407624633431085,0.9579667644183774,1.5239491691104594,0.3369925740717985,1.154218704321682,1.4868804664723032,0.6130935772677607,,0.5984355105531973,0.03740417414535117,0.10160670746331923,0.07612510793842375,0.10160672664642334,1.0,0.4782351,1.1063898179209715
8,COPOC,0.5151515151515151,0.6647116324535679,1.0195503421309873,2.487781036168133,0.9667644183773216,1.5581622678396871,0.3149192452345624,1.1630953481235125,1.553935860058309,0.622515205876093,,0.6033066411488619,0.02411202834017815,0.09872993101518623,0.05158686236245558,0.0987299382686615,1.0,0.4788098,1.1129913338892552
9,COPOC,0.5317693059628543,0.6803519061583577,0.9736070381231672,2.355816226783969,0.9608993157380255,1.5171065493646139,0.35455655951992626,1.119232819736904,1.4227405247813412,0.6124718819769754,,0.5996961672910973,0.03252285454178254,0.149601107551938,0.0695409695035778,0.14960110187530518,1.0,0.47095788,1.1132827590275103
