iteration,loss,score,ALPHA,COV,PS,MW,MAMM,WAMM,AISL,MASE,CV%
0,COPOC,LAC,0.19999999999999996,0.89,4.65,3.65,1.3636363636363635,2.0,5.15,0.15,0.0
1,COPOC,min-CPS,0.010000000000000009,0.975,7.215,6.215,1.2,2.0,12.214999999999996,0.03,0.0
1,COPOC,min-CPS,0.020000000000000018,0.975,6.935,5.935,1.6,3.0,9.934999999999997,0.04,0.0
1,COPOC,min-CPS,0.030000000000000027,0.97,6.885,5.885,1.6666666666666667,3.0,9.21833333333333,0.05,0.0
1,COPOC,min-CPS,0.050000000000000044,0.935,6.425,5.425,1.4615384615384615,3.0,9.224999999999998,0.095,0.0
1,COPOC,min-CPS,0.07999999999999996,0.92,6.045,5.045,1.4375,3.0,7.920000000000003,0.115,0.0
1,COPOC,min-CPS,0.09999999999999998,0.915,5.775,4.775,1.5294117647058822,3.0,7.375,0.13,0.0
1,COPOC,min-CPS,0.13,0.89,5.48,4.48,1.7272727272727273,4.0,7.403076923076924,0.19,0.0
1,COPOC,min-CPS,0.15000000000000002,0.835,4.89,3.89,1.6666666666666667,4.0,7.556666666666667,0.275,0.0
1,COPOC,min-CPS,0.18000000000000005,0.83,4.75,3.75,1.6764705882352942,4.0,6.916666666666665,0.285,0.0
1,COPOC,min-CPS,0.19999999999999996,0.815,4.725,3.725,1.6486486486486487,4.0,6.775,0.305,0.0
1,COPOC,RPS,0.010000000000000009,0.98,7.345,6.345,1.25,2.0,11.344999999999995,0.025,0.0
1,COPOC,RPS,0.020000000000000018,0.97,6.88,5.88,1.1666666666666667,2.0,9.379999999999997,0.035,0.0
1,COPOC,RPS,0.030000000000000027,0.97,6.675,5.675,1.1666666666666667,2.0,8.008333333333333,0.035,0.0
1,COPOC,RPS,0.050000000000000044,0.95,6.365,5.365,1.5,3.0,8.364999999999998,0.075,0.0
1,COPOC,RPS,0.07999999999999996,0.935,5.735,4.735,1.3846153846153846,3.0,6.985000000000001,0.09,0.0
1,COPOC,RPS,0.09999999999999998,0.89,5.14,4.14,1.3181818181818181,3.0,7.04,0.145,0.0
1,COPOC,RPS,0.13,0.835,4.58,3.58,1.4545454545454546,4.0,7.272307692307693,0.24,0.0
1,COPOC,RPS,0.15000000000000002,0.805,4.34,3.34,1.435897435897436,4.0,7.073333333333332,0.28,0.0
1,COPOC,RPS,0.18000000000000005,0.795,4.28,3.28,1.4146341463414633,4.0,6.502222222222222,0.29,0.0
1,COPOC,RPS,0.19999999999999996,0.785,4.16,3.16,1.3953488372093024,4.0,6.16,0.3,0.0
1,COPOC,OCDF,0.010000000000000009,0.995,8.565,7.565,1.0,1.0,8.565,0.005,0.0
1,COPOC,OCDF,0.020000000000000018,0.98,8.17,7.17,1.5,3.0,10.169999999999996,0.03,0.0
1,COPOC,OCDF,0.030000000000000027,0.96,7.88,6.88,1.375,3.0,10.546666666666665,0.055,0.0
1,COPOC,OCDF,0.050000000000000044,0.945,7.575,6.575,1.3636363636363635,3.0,9.574999999999998,0.075,0.0
1,COPOC,OCDF,0.07999999999999996,0.925,7.175,6.175,1.3333333333333333,3.0,8.675000000000002,0.1,0.0
1,COPOC,OCDF,0.09999999999999998,0.905,6.85,5.85,1.3157894736842106,4.0,8.35,0.125,0.0
1,COPOC,OCDF,0.13,0.875,5.895,4.895,1.64,4.0,8.048846153846153,0.205,0.0
1,COPOC,OCDF,0.15000000000000002,0.835,5.535,4.535,1.606060606060606,4.0,8.068333333333333,0.265,0.0
1,COPOC,OCDF,0.18000000000000005,0.82,5.07,4.07,1.6388888888888888,4.0,7.347777777777777,0.295,0.0
1,COPOC,OCDF,0.19999999999999996,0.77,4.81,3.81,1.5434782608695652,4.0,7.36,0.355,0.0
1,COPOC,APS,0.010000000000000009,0.975,7.155,6.155,1.6,3.0,14.154999999999994,0.04,0.0
1,COPOC,APS,0.020000000000000018,0.975,6.93,5.93,1.6,3.0,9.929999999999996,0.04,0.0
1,COPOC,APS,0.030000000000000027,0.97,6.755,5.755,1.6666666666666667,3.0,9.088333333333331,0.05,0.0
1,COPOC,APS,0.050000000000000044,0.945,6.295,5.295,1.6363636363636365,3.0,8.894999999999998,0.09,0.0
1,COPOC,APS,0.07999999999999996,0.92,5.805,4.805,1.625,4.0,8.055000000000001,0.13,0.0
1,COPOC,APS,0.09999999999999998,0.915,5.685,4.685,1.588235294117647,4.0,7.385,0.135,0.0
1,COPOC,APS,0.13,0.905,5.405,4.405,1.631578947368421,4.0,6.789615384615384,0.155,0.0
1,COPOC,APS,0.15000000000000002,0.85,5.07,4.07,1.5666666666666667,4.0,7.203333333333332,0.235,0.0
1,COPOC,APS,0.18000000000000005,0.81,4.75,3.75,1.5526315789473684,4.0,7.027777777777777,0.295,0.0
1,COPOC,APS,0.19999999999999996,0.81,4.66,3.66,1.605263157894737,5.0,6.71,0.305,0.0
1,COPOC,LAC,0.010000000000000009,0.975,7.42,6.42,1.2,2.0,12.419999999999995,0.03,0.0
1,COPOC,LAC,0.020000000000000018,0.975,7.155,6.155,1.2,2.0,9.154999999999996,0.03,0.0
1,COPOC,LAC,0.030000000000000027,0.97,6.955,5.955,1.5,2.0,8.954999999999998,0.045,0.0
1,COPOC,LAC,0.050000000000000044,0.955,6.77,5.77,1.5555555555555556,3.0,8.569999999999999,0.07,0.0
1,COPOC,LAC,0.07999999999999996,0.92,6.055,5.055,1.4375,3.0,7.930000000000002,0.115,0.0
1,COPOC,LAC,0.09999999999999998,0.905,5.68,4.68,1.5263157894736843,3.0,7.58,0.145,0.0
1,COPOC,LAC,0.13,0.885,5.405,4.405,1.5217391304347827,3.0,7.097307692307693,0.175,0.0
1,COPOC,LAC,0.15000000000000002,0.88,5.095,4.095,1.6666666666666667,3.0,6.761666666666665,0.2,0.0
1,COPOC,LAC,0.18000000000000005,0.855,4.69,3.69,1.5862068965517242,3.0,6.245555555555554,0.23,0.0
1,COPOC,LAC,0.19999999999999996,0.835,4.445,3.445,1.6666666666666667,3.0,6.195,0.275,0.0
2,COPOC,min-CPS,0.010000000000000009,1.0,7.97,6.97,,0.0,6.97,0.0,0.0
2,COPOC,min-CPS,0.020000000000000018,1.0,7.68,6.68,,0.0,6.68,0.0,0.0
2,COPOC,min-CPS,0.030000000000000027,0.975,6.935,5.935,1.0,1.0,7.601666666666665,0.025,0.0
2,COPOC,min-CPS,0.050000000000000044,0.95,6.45,5.45,1.1,2.0,7.649999999999998,0.055,0.0
2,COPOC,min-CPS,0.07999999999999996,0.915,5.995,4.995,1.2352941176470589,2.0,7.620000000000002,0.105,0.0
2,COPOC,min-CPS,0.09999999999999998,0.895,5.63,4.63,1.5238095238095237,3.0,7.83,0.16,0.0
2,COPOC,min-CPS,0.13,0.88,5.42,4.42,1.5,3.0,7.189230769230769,0.18,0.0
2,COPOC,min-CPS,0.15000000000000002,0.85,4.97,3.97,1.6,3.0,7.17,0.24,0.0
2,COPOC,min-CPS,0.18000000000000005,0.83,4.74,3.74,1.7647058823529411,3.0,7.073333333333332,0.3,0.0
2,COPOC,min-CPS,0.19999999999999996,0.805,4.645,3.645,1.7435897435897436,3.0,7.045,0.34,0.0
2,COPOC,RPS,0.010000000000000009,1.0,7.59,6.59,,0.0,6.59,0.0,0.0
2,COPOC,RPS,0.020000000000000018,1.0,7.54,6.54,,0.0,6.54,0.0,0.0
2,COPOC,RPS,0.030000000000000027,0.96,6.615,5.615,1.0,1.0,8.281666666666665,0.04,0.0
2,COPOC,RPS,0.050000000000000044,0.935,6.12,5.12,1.1538461538461537,2.0,8.119999999999997,0.075,0.0
2,COPOC,RPS,0.07999999999999996,0.9,5.27,4.27,1.3,2.0,7.520000000000002,0.13,0.0
2,COPOC,RPS,0.09999999999999998,0.89,5.13,4.13,1.2727272727272727,2.0,6.93,0.14,0.0
2,COPOC,RPS,0.13,0.885,5.005,4.005,1.3478260869565217,2.0,6.389615384615385,0.155,0.0
2,COPOC,RPS,0.15000000000000002,0.87,4.63,3.63,1.5,3.0,6.229999999999999,0.195,0.0
2,COPOC,RPS,0.18000000000000005,0.835,4.335,3.335,1.4848484848484849,3.0,6.057222222222221,0.245,0.0
2,COPOC,RPS,0.19999999999999996,0.795,4.21,3.21,1.3902439024390243,3.0,6.06,0.285,0.0
2,COPOC,OCDF,0.010000000000000009,0.99,8.49,7.49,1.0,1.0,9.489999999999998,0.01,0.0
2,COPOC,OCDF,0.020000000000000018,0.985,8.4,7.4,1.0,1.0,8.899999999999999,0.015,0.0
2,COPOC,OCDF,0.030000000000000027,0.985,8.05,7.05,1.3333333333333333,2.0,8.383333333333333,0.02,0.0
2,COPOC,OCDF,0.050000000000000044,0.975,7.915,6.915,1.4,2.0,8.315,0.035,0.0
2,COPOC,OCDF,0.07999999999999996,0.94,7.2,6.2,1.3333333333333333,3.0,8.200000000000001,0.08,0.0
2,COPOC,OCDF,0.09999999999999998,0.915,6.89,5.89,1.2941176470588236,3.0,8.09,0.11,0.0
2,COPOC,OCDF,0.13,0.865,5.685,4.685,1.6666666666666667,4.0,8.146538461538462,0.225,0.0
2,COPOC,OCDF,0.15000000000000002,0.86,5.605,4.605,1.6785714285714286,4.0,7.738333333333332,0.235,0.0
2,COPOC,OCDF,0.18000000000000005,0.835,5.04,4.04,1.6666666666666667,4.0,7.0955555555555545,0.275,0.0
2,COPOC,OCDF,0.19999999999999996,0.8,4.825,3.825,1.625,4.0,7.075,0.325,0.0
2,COPOC,APS,0.010000000000000009,1.0,8.07,7.07,,0.0,7.07,0.0,0.0
2,COPOC,APS,0.020000000000000018,0.995,7.535,6.535,1.0,1.0,7.035,0.005,0.0
2,COPOC,APS,0.030000000000000027,0.995,7.185,6.185,1.0,1.0,6.518333333333333,0.005,0.0
2,COPOC,APS,0.050000000000000044,0.945,6.525,5.525,1.0909090909090908,2.0,7.924999999999998,0.06,0.0
