iteration,loss,ACC,1OFF,MAE,MSE,MAE_ER,MSE_ER,QWK,AMAE,MMAE,RPS,NLL,BS,ECE,MCE,CONF_ECE,CONF_MCE,UMOD,CONF,VAR
35,COPOC,0.48,0.895,0.625,0.835,0.52,0.565,0.4366862308574512,0.6866425221923238,1.0,0.39713120007244435,,0.6540867935190248,0.06900548700243235,0.47869640588760376,0.11654053977690637,0.47869640588760376,1.0,0.36345944,1.0224038189011382
36,COPOC,0.485,0.885,0.63,0.86,0.495,0.545,0.4349540078843628,0.6844323206681951,1.0,0.3849216989457429,,0.6533378191658857,0.07441237837076187,0.5133571028709412,0.1371834852034226,0.5133571028709412,1.0,0.36056206,1.0389193957637226
37,COPOC,0.47,0.87,0.66,0.92,0.515,0.56,0.39632545931758534,0.7441044714778892,1.1428571428571428,0.40887426213119127,,0.6654259774050911,0.058996988218277695,0.1826725999514262,0.1133347985742148,0.18267259001731873,1.0,0.36214533,1.0315844265986938
38,COPOC,0.51,0.885,0.605,0.835,0.53,0.575,0.43030633826840425,0.7414598831963781,1.3333333333333333,0.39763422033069007,,0.6544390116682234,0.07007250310853122,0.15595839420954383,0.1484047370031476,0.16371116042137146,1.0,0.36159527,1.0284494037361036
39,COPOC,0.47,0.875,0.655,0.905,0.54,0.585,0.41514799017707116,0.7324426516907352,1.1666666666666667,0.4010698838354403,,0.6616476385290712,0.06125618346966802,0.15595839420954383,0.11792754894122481,0.1559584140777588,1.0,0.36045215,1.0385717491225603
40,COPOC,0.485,0.875,0.64,0.89,0.485,0.52,0.4302176696542893,0.6548296074899007,0.8333333333333334,0.3937176023569451,,0.6594219738849761,0.06595142640173435,0.12254582210020581,0.12247984767600428,0.134861022233963,1.0,0.36278716,1.038303138510967
41,COPOC,0.445,0.87,0.685,0.945,0.53,0.58,0.3819489862655331,0.7666652967285879,1.1428571428571428,0.4037681530545789,,0.6676352441663143,0.060643048398196696,0.5213035941123962,0.08758379076607525,0.5213035941123962,1.0,0.36262918,1.0369773591185825
42,COPOC,0.515,0.88,0.605,0.845,0.525,0.565,0.4412853742396192,0.6965635382059802,1.1428571428571428,0.40064202694296874,,0.6571252726089719,0.07311669059097768,0.1826725999514262,0.16147214663214982,0.19024640321731567,1.0,0.35900798,1.0412626762750312
43,COPOC,0.47,0.88,0.65,0.89,0.525,0.58,0.4338422391857507,0.6693448956107184,0.8571428571428571,0.4025163235030589,,0.6620494761794117,0.058456245278939604,0.08707800559830248,0.11710867266810965,0.13711774349212646,1.0,0.36239338,1.0380319453243825
44,COPOC,0.47,0.87,0.66,0.92,0.525,0.585,0.40010432968179444,0.7450632556007223,1.1428571428571428,0.3999668577739774,,0.6586975604661418,0.08024726586416363,0.47869640588760376,0.14446141081862152,0.47869640588760376,1.0,0.3581987,1.0329425828627947
45,COPOC,0.465,0.885,0.65,0.88,0.505,0.56,0.42173741621763705,0.7443858225108225,1.1666666666666667,0.3990842792189355,,0.6601046095706571,0.0711325285769999,0.1773749391237895,0.11176594567950815,0.177374929189682,1.0,0.36133128,1.0372261819431132
46,COPOC,0.515,0.905,0.58,0.77,0.53,0.565,0.48565512173942094,0.6745699552126723,1.1666666666666667,0.39312568005938225,,0.6548742895470435,0.0754257543757558,0.11174604021200613,0.1555766842502635,0.19298627972602844,1.0,0.35995758,1.0332265467659492
47,COPOC,0.455,0.9,0.645,0.845,0.505,0.565,0.4521880064829822,0.6586174242424242,0.8333333333333334,0.39854429827100873,,0.6629802457786296,0.06898648160509765,0.09593219409957243,0.09256901014305186,0.10849663615226746,1.0,0.36269814,1.0347369991207742
48,COPOC,0.445,0.875,0.68,0.93,0.535,0.575,0.39437353477468096,0.7807433354913113,1.2857142857142858,0.4092586332243659,,0.6727296508004187,0.05589105457998813,0.1355844471189711,0.12159064970910549,0.15487252175807953,1.0,0.35758948,1.0452516860958279
49,COPOC,0.49,0.88,0.63,0.87,0.51,0.565,0.42913385826771644,0.6859328938748772,1.0,0.39312370403693836,,0.6527146063071926,0.07367154772393404,0.4945893883705139,0.12724645866092033,0.4945893883705139,1.0,0.3627535,1.029314485914785
0,CrossEntropyLoss,0.585,0.96,0.455,0.535,0.465,0.505,0.5178008111762056,0.6079380314859424,1.0,0.34194431792897073,,0.5793496497728561,0.04862095823511482,0.16981610230037147,0.1174872163683176,0.20297983288764954,1.0,0.47939995,0.6859735719554191
1,CrossEntropyLoss,0.575,0.96,0.465,0.545,0.455,0.505,0.5136099955377065,0.642231220706636,1.1428571428571428,0.33483324483092675,,0.5663638946107468,0.05534506883472203,0.22629981381552555,0.10698542697355151,0.22629982233047485,1.0,0.47641277,0.6930920366600078
2,CrossEntropyLoss,0.575,0.955,0.47,0.56,0.445,0.485,0.5010691375623664,0.6246667523539826,1.0,0.3315284768715707,,0.5645916898926138,0.052483794335275884,0.13436142603556311,0.09750236899708398,0.13436144590377808,1.0,0.47749755,0.6849855150713628
3,CrossEntropyLoss,0.545,0.96,0.495,0.575,0.445,0.475,0.49285588287175874,0.6418812292358804,1.0,0.33933723342370875,,0.5776762496853094,0.04539048355072737,0.14695904652277625,0.09237098786979914,0.1469590663909912,1.0,0.4891361,0.6721016699669434
4,CrossEntropyLoss,0.6,0.965,0.435,0.505,0.41,0.435,0.5357175691826791,0.6078733766233766,1.0,0.3274756782512732,,0.5543924554054144,0.04968845393508672,0.14828302643515845,0.1139564102049917,0.1482830047607422,1.0,0.4923671,0.6699137595146968
5,CrossEntropyLoss,0.565,0.955,0.48,0.57,0.475,0.525,0.4776392961876833,0.6692234848484848,1.1666666666666667,0.3541874649323752,,0.5908850381833755,0.04913587965071201,0.22397780418395996,0.10577998030930758,0.22397780418395996,1.0,0.47713822,0.6883516805965862
6,CrossEntropyLoss,0.545,0.965,0.49,0.56,0.485,0.525,0.4862385321100917,0.6442054945954798,1.0,0.3466430447995636,,0.5883457507782262,0.051006124252453454,0.22497022151947021,0.08300986047834158,0.22497022151947021,1.0,0.47998774,0.6821419344622197
7,CrossEntropyLoss,0.595,0.96,0.445,0.525,0.45,0.52,0.5257452574525745,0.6365814565181653,1.1428571428571428,0.3340168275040223,,0.5585614689465832,0.050193691737949846,0.17383306026458745,0.10698723082896322,0.17383307218551636,1.0,0.49127963,0.6600405477829326
8,CrossEntropyLoss,0.555,0.96,0.485,0.565,0.45,0.495,0.49144914491449154,0.6698565674831497,1.1428571428571428,0.34573236809323205,,0.5867442417439306,0.04198879333212973,0.07437978421940528,0.07626703730784357,0.1695241928100586,1.0,0.4851213,0.6740608130976097
9,CrossEntropyLoss,0.585,0.96,0.455,0.535,0.445,0.51,0.51007326007326,0.6512666112956811,1.1428571428571428,0.34054752758824464,,0.5709432359563552,0.0456358004361391,0.10752293673054925,0.10542392800562084,0.14887917041778564,1.0,0.48285466,0.6834622833521897
10,CrossEntropyLoss,0.555,0.955,0.49,0.58,0.45,0.495,0.4742805347835939,0.6831418121309368,1.1666666666666667,0.344577118515723,,0.5802168206004974,0.049412214476615195,0.09462785720825195,0.08253316720947623,0.15135273337364197,1.0,0.4800371,0.6828215965076865
11,CrossEntropyLoss,0.54,0.98,0.48,0.52,0.475,0.51,0.5139278369788745,0.6355815197336506,1.0,0.3389225829167801,,0.5802445548739721,0.05788946229964495,0.20196752688463993,0.07907135761342943,0.2019675374031067,1.0,0.48227987,0.6752208065849931
12,CrossEntropyLoss,0.56,0.97,0.47,0.53,0.455,0.48,0.5197535338890903,0.622646103896104,1.0,0.3412576921549003,,0.5846230857996675,0.046521511301398276,0.11313776572545364,0.08710201643407345,0.15088602900505066,1.0,0.4819316,0.6821758864801802
13,CrossEntropyLoss,0.565,0.97,0.465,0.525,0.465,0.51,0.532293986636971,0.6431686046511628,1.1428571428571428,0.3404264018533725,,0.5849047705387613,0.056181516963988536,0.2656633783789242,0.11520210141316056,0.26566338539123535,1.0,0.4788788,0.6887628641177106
14,CrossEntropyLoss,0.56,0.97,0.47,0.53,0.45,0.475,0.5128676470588236,0.6612526713792536,1.1428571428571428,0.33646971497845996,,0.570934620412561,0.061952403821051126,0.19946842333849735,0.09674865566194057,0.1994684338569641,1.0,0.47907922,0.6837662514442553
15,CrossEntropyLoss,0.585,0.98,0.435,0.475,0.445,0.48,0.5867768595041322,0.5848356254690343,1.0,0.3308954468146009,,0.5610395513826002,0.0479171521216631,0.16581412579150911,0.10145757859572768,0.1658141016960144,1.0,0.4907608,0.6755281570238304
16,CrossEntropyLoss,0.585,0.98,0.435,0.475,0.415,0.47,0.563017479300828,0.6066614805109728,1.0,0.329645744770189,,0.5667865423820967,0.049542280938476325,0.11989280182061735,0.1064133569598198,0.15107110142707825,1.0,0.48925164,0.6660055067604486
17,CrossEntropyLoss,0.54,0.955,0.505,0.595,0.465,0.495,0.43344124928585026,0.7016135458705436,1.1666666666666667,0.3487827457494306,,0.5820823522393057,0.03760996371507646,0.0945541262626648,0.05937805323628709,0.0945541262626648,1.0,0.48117912,0.680311444059881
18,CrossEntropyLoss,0.54,0.945,0.515,0.625,0.465,0.5,0.4349516318596872,0.6990656146179401,1.1428571428571428,0.3564980935850538,,0.5886548097033547,0.03380069474689662,0.12043493986129761,0.06087421328993514,0.12043493986129761,1.0,0.47912574,0.6904026881367303
19,CrossEntropyLoss,0.555,0.96,0.485,0.565,0.455,0.5,0.4753946146703806,0.6395799213887979,1.0,0.33906589221877526,,0.5755982650548513,0.043364542275667176,0.13709710626041183,0.07446744665503502,0.13709712028503418,1.0,0.48053253,0.68291612286358
20,CrossEntropyLoss,0.545,0.965,0.49,0.56,0.49,0.525,0.4701986754966887,0.6834686147186148,1.1666666666666667,0.34493745793424774,,0.5821017924125536,0.05232689048163591,0.1843850016593933,0.07369405683130026,0.1843850016593933,1.0,0.47957107,0.6868699767262169
21,CrossEntropyLoss,0.57,0.97,0.46,0.52,0.435,0.46,0.5239838886854632,0.6179810686313939,1.0,0.33346078315011574,,0.564570182129729,0.05067933932878077,0.17855191230773926,0.08684430293214973,0.17855191230773926,1.0,0.48350045,0.678672032340358
22,CrossEntropyLoss,0.525,0.975,0.5,0.55,0.465,0.51,0.5018115942028984,0.6459469208539432,1.0,0.33708985630315635,,0.5763179651762625,0.059167454717680805,0.21375336249669397,0.05758842499926686,0.213753342628479,1.0,0.4794595,0.6893659908002983
23,CrossEntropyLoss,0.575,0.965,0.46,0.53,0.435,0.485,0.5136722334373279,0.6587121212121213,1.1666666666666667,0.3316655774581215,,0.5633705111590346,0.0476409288495779,0.14575157933315985,0.09149473061552271,0.15187805891036987,1.0,0.48350525,0.6782184074199467
24,CrossEntropyLoss,0.56,0.975,0.465,0.515,0.47,0.515,0.5203948593779102,0.6570701827242524,1.1428571428571428,0.3341631570340214,,0.5635922145249924,0.05479800013825298,0.1501639485359192,0.08192031597718596,0.1501639485359192,1.0,0.47807968,0.6889950188503637
25,CrossEntropyLoss,0.535,0.975,0.49,0.54,0.465,0.515,0.5158904478013357,0.6279900332225914,1.0,0.341638546013911,,0.5868902876532143,0.046039716489613046,0.23052018880844116,0.0716538664419204,0.23052018880844116,1.0,0.48178765,0.683443061070361
26,CrossEntropyLoss,0.585,0.98,0.435,0.475,0.405,0.45,0.5539906103286385,0.5986785538814281,1.0,0.31788357438182185,,0.5560929954082592,0.05782509719021618,0.15406281533448596,0.1049225963652134,0.15406280755996704,1.0,0.48833182,0.6732445830797592
27,CrossEntropyLoss,0.57,0.97,0.46,0.52,0.45,0.475,0.5398230088495575,0.6110081374321881,1.0,0.3395677496087478,,0.5773966095938732,0.05058463025838136,0.22277772426605225,0.10622019972652197,0.22277772426605225,1.0,0.481602,0.6851084736984998
28,CrossEntropyLoss,0.505,0.965,0.53,0.6,0.495,0.535,0.4610375028070963,0.6710258675181121,1.0,0.35401758664475425,,0.5955538822156936,0.04999573646113276,0.08560956443162787,0.035739771265070885,0.0594441294670105,1.0,0.47678038,0.6925240801174993
29,CrossEntropyLoss,0.565,0.965,0.47,0.54,0.405,0.44,0.5141263271549397,0.6577264588413614,1.1428571428571428,0.3301683993996844,,0.5556426829630742,0.055005474844947444,0.2629379190896687,0.07585414344794117,0.26293790340423584,1.0,0.48956993,0.673390027007318
30,CrossEntropyLoss,0.52,0.95,0.53,0.63,0.47,0.5,0.4318438021373495,0.6749694079320572,1.0,0.3470451555312423,,0.5832864768052454,0.05111124617047607,0.2757492008663359,0.05983538017608225,0.27574920654296875,1.0,0.48441246,0.6812739271759293
31,CrossEntropyLoss,0.54,0.955,0.505,0.595,0.465,0.515,0.4696969696969697,0.6748857973421927,1.1428571428571428,0.34736694604276686,,0.5807649764454675,0.038968089036643505,0.22018533093588688,0.06614465219900012,0.22018533945083618,1.0,0.48193833,0.6826778818653506
32,CrossEntropyLoss,0.545,0.98,0.475,0.515,0.485,0.515,0.5239855809224512,0.6239860046354073,1.0,0.33505905823540244,,0.5746525267847332,0.06420338442549109,0.26554118924670744,0.07959852344356477,0.2655411958694458,1.0,0.48031715,0.6836917028429261
33,CrossEntropyLoss,0.55,0.95,0.5,0.6,0.48,0.51,0.47089947089947093,0.6755363307578497,1.1428571428571428,0.35706055069784154,,0.5935858924295693,0.03985585442744195,0.19003896770023165,0.08752234163694084,0.19003897905349731,1.0,0.479309,0.6886488259951764
34,CrossEntropyLoss,0.555,0.97,0.475,0.535,0.48,0.525,0.5013979496738118,0.6713915274593297,1.1666666666666667,0.33943948182321093,,0.5766542787862451,0.054214618410915134,0.19567801193757495,0.08171765226870775,0.1956779956817627,1.0,0.4948069,0.6590104628164148
35,CrossEntropyLoss,0.575,0.965,0.46,0.53,0.48,0.52,0.5224364750405478,0.6445188647338846,1.1428571428571428,0.3424525940610805,,0.5786349793938114,0.05153776837512851,0.16809025075700545,0.11269238288514316,0.16809022426605225,1.0,0.48113155,0.6816959692672211
36,CrossEntropyLoss,0.61,0.97,0.42,0.48,0.415,0.45,0.5563770794824399,0.6266568402664047,1.1666666666666667,0.3190011176028182,,0.5495417287446334,0.06381699063815177,0.1573069504663056,0.12829045031685382,0.2382635474205017,1.0,0.4817095,0.6799259705962737
37,CrossEntropyLoss,0.55,0.96,0.49,0.57,0.475,0.505,0.4642857142857142,0.6813866513233602,1.1428571428571428,0.3531210111597396,,0.5887411918590878,0.045756763210520135,0.11172080039978027,0.08140688668936491,0.11172080039978027,1.0,0.47753072,0.6850253508860729
38,CrossEntropyLoss,0.545,0.975,0.48,0.53,0.48,0.515,0.5132479221196675,0.6696174843460456,1.1666666666666667,0.3394766878062627,,0.5723658160807973,0.04795602027326823,0.2738279938697815,0.0676056730444543,0.2738279700279236,1.0,0.48155725,0.6760676090986371
39,CrossEntropyLoss,0.57,0.965,0.465,0.535,0.49,0.53,0.5171480144404331,0.6151396294915639,1.0,0.34273979522305104,,0.580363613578276,0.046034619417041546,0.1081884503364563,0.0927338469773531,0.1512627899646759,1.0,0.48592126,0.6769771807554058
40,CrossEntropyLoss,0.56,0.96,0.48,0.56,0.43,0.475,0.48529411764705876,0.640644448083852,1.0,0.3406284969284847,,0.5708183758751824,0.04744624068960547,0.14977257119284737,0.0871417282614857,0.14977258443832397,1.0,0.47906014,0.692419120058044
41,CrossEntropyLoss,0.565,0.955,0.48,0.57,0.45,0.49,0.4919786096256684,0.6624712313003452,1.1428571428571428,0.3420263166507184,,0.5657007203224694,0.047021352555602795,0.18413655814670382,0.0812170950230211,0.18413656949996948,1.0,0.48378286,0.6833472570363109
42,CrossEntropyLoss,0.56,0.965,0.475,0.545,0.465,0.51,0.4839503834864123,0.665998754152824,1.1428571428571428,0.34906796504109366,,0.5858360577503783,0.04180204769596458,0.17096492222377235,0.08879230541060679,0.17096489667892456,1.0,0.48317528,0.6788231429553474
43,CrossEntropyLoss,0.54,0.955,0.505,0.595,0.48,0.5,0.47298494242692646,0.649482163406214,1.0,0.3472404821434433,,0.5845548871087813,0.044978391202166665,0.1683548406550759,0.0714924253989011,0.16835486888885498,1.0,0.48196205,0.6823704143381784
44,CrossEntropyLoss,0.57,0.955,0.475,0.565,0.44,0.505,0.5018954421228952,0.6313472533760112,1.0,0.33764948075349643,,0.5682017030918888,0.041002872418612245,0.18871240672611056,0.0892467184457928,0.18871241807937622,1.0,0.48075324,0.6818912553015527
45,CrossEntropyLoss,0.58,0.97,0.45,0.51,0.445,0.49,0.5297805642633229,0.6155844155844156,1.0,0.3349478899319427,,0.5709177133339952,0.05414113344624639,0.22335654497146606,0.11172048468142748,0.22335654497146606,1.0,0.4816809,0.6785805159962612
46,CrossEntropyLoss,0.535,0.985,0.48,0.51,0.47,0.525,0.5475313844652441,0.6250111428062044,1.0,0.3336148144004675,,0.5750696420255164,0.05819401346147061,0.1994143023210413,0.07494279416278005,0.19941431283950806,1.0,0.48439628,0.6756563173088721
47,CrossEntropyLoss,0.565,0.965,0.47,0.54,0.435,0.46,0.4952327537857545,0.630762987012987,1.0,0.3382350617438062,,0.576618560951347,0.04907251205295325,0.09716884682053017,0.09066312888171524,0.1382228136062622,1.0,0.4864683,0.6746788380549339
48,CrossEntropyLoss,0.54,0.96,0.5,0.58,0.46,0.545,0.46983546617915894,0.6815026159310884,1.1428571428571428,0.35053090028787265,,0.5879178206208019,0.045963806593790645,0.22177249193191528,0.07561888685449958,0.22177249193191528,1.0,0.48212284,0.6774875182161594
49,CrossEntropyLoss,0.56,0.96,0.48,0.56,0.44,0.485,0.49183303085299446,0.6394560678021618,1.0,0.33506606154048163,,0.5691334725207713,0.05520425170660019,0.1369935133877922,0.0839530536904931,0.13699352741241455,1.0,0.4825303,0.68473686002461
