iteration,loss,score,ALPHA,COV,PS,MW,MAMM,WAMM,AISL,MASE,CV%
0,COPOC,min-CPS,0.010000000000000009,0.9850746268656716,7.197761194029851,6.197761194029851,1.25,2.0,9.929104477611936,0.018656716417910446,0.0
0,COPOC,min-CPS,0.020000000000000018,0.9813432835820896,6.735074626865671,5.735074626865671,1.2,2.0,7.973880597014922,0.022388059701492536,0.0
0,COPOC,min-CPS,0.030000000000000027,0.9626865671641791,6.264925373134329,5.264925373134329,1.5,3.0,8.996268656716415,0.055970149253731345,0.0
0,COPOC,min-CPS,0.050000000000000044,0.9291044776119403,5.723880597014926,4.723880597014926,1.368421052631579,4.0,8.604477611940295,0.09701492537313433,0.0
0,COPOC,min-CPS,0.07999999999999996,0.914179104477612,5.395522388059701,4.395522388059701,1.608695652173913,4.0,7.847014925373138,0.13805970149253732,0.0
0,COPOC,min-CPS,0.09999999999999998,0.8768656716417911,4.634328358208955,3.6343283582089554,1.8484848484848484,5.0,8.186567164179104,0.22761194029850745,0.0
0,COPOC,min-CPS,0.13,0.8731343283582089,4.425373134328358,3.425373134328358,1.911764705882353,5.0,7.156716417910448,0.24253731343283583,0.0
0,COPOC,min-CPS,0.15000000000000002,0.8544776119402985,3.623134328358209,2.623134328358209,2.6666666666666665,5.0,7.797263681592039,0.3880597014925373,0.0
0,COPOC,min-CPS,0.18000000000000005,0.835820895522388,3.2574626865671643,2.2574626865671643,2.727272727272727,5.0,7.232587064676616,0.44776119402985076,0.0
0,COPOC,min-CPS,0.19999999999999996,0.8059701492537313,3.029850746268657,2.029850746268657,2.673076923076923,6.0,7.2164179104477615,0.5186567164179104,0.0
0,COPOC,RPS,0.010000000000000009,0.996268656716418,7.477611940298507,6.477611940298507,1.0,1.0,7.223880597014925,0.0037313432835820895,0.0
0,COPOC,RPS,0.020000000000000018,0.9701492537313433,6.8283582089552235,5.8283582089552235,1.125,2.0,9.1865671641791,0.033582089552238806,0.0
0,COPOC,RPS,0.030000000000000027,0.9701492537313433,6.67910447761194,5.67910447761194,1.125,2.0,7.917910447761193,0.033582089552238806,0.0
0,COPOC,RPS,0.050000000000000044,0.9402985074626866,6.205223880597015,5.205223880597015,1.125,2.0,7.891791044776116,0.06716417910447761,0.0
0,COPOC,RPS,0.07999999999999996,0.8955223880597015,5.5335820895522385,4.5335820895522385,1.4285714285714286,3.0,8.264925373134332,0.14925373134328357,0.0
0,COPOC,RPS,0.09999999999999998,0.8843283582089553,5.298507462686567,4.298507462686567,1.6129032258064515,3.0,8.029850746268657,0.1865671641791045,0.0
0,COPOC,RPS,0.13,0.8656716417910447,4.705223880597015,3.705223880597015,1.8055555555555556,4.0,7.436567164179104,0.24253731343283583,0.0
0,COPOC,RPS,0.15000000000000002,0.8470149253731343,4.4888059701492535,3.4888059701492535,1.7804878048780488,4.0,7.120646766169153,0.27238805970149255,0.0
0,COPOC,RPS,0.18000000000000005,0.8134328358208955,3.1082089552238807,2.1082089552238807,2.58,5.0,7.4564676616915415,0.48134328358208955,0.0
0,COPOC,RPS,0.19999999999999996,0.7985074626865671,2.8470149253731343,1.8470149253731343,2.5925925925925926,5.0,7.07089552238806,0.5223880597014925,0.0
0,COPOC,OCDF,0.010000000000000009,0.9738805970149254,8.671641791044776,7.6716417910447765,1.2857142857142858,2.0,14.38805970149253,0.033582089552238806,0.0
0,COPOC,OCDF,0.020000000000000018,0.9552238805970149,8.33955223880597,7.33955223880597,1.75,3.0,15.175373134328352,0.07835820895522388,0.0
0,COPOC,OCDF,0.030000000000000027,0.9552238805970149,8.235074626865671,7.235074626865671,1.8333333333333333,3.0,12.707711442786065,0.08208955223880597,0.0
0,COPOC,OCDF,0.050000000000000044,0.9440298507462687,7.720149253731344,6.720149253731344,2.466666666666667,4.0,12.242537313432832,0.13805970149253732,0.0
0,COPOC,OCDF,0.07999999999999996,0.9216417910447762,6.727611940298507,5.727611940298507,2.6666666666666665,5.0,10.951492537313436,0.208955223880597,0.0
0,COPOC,OCDF,0.09999999999999998,0.917910447761194,6.365671641791045,5.365671641791045,2.772727272727273,5.0,9.917910447761194,0.22761194029850745,0.0
0,COPOC,OCDF,0.13,0.9067164179104478,6.082089552238806,5.082089552238806,2.68,5.0,8.928243398392652,0.25,0.0
0,COPOC,OCDF,0.15000000000000002,0.8694029850746269,5.626865671641791,4.626865671641791,2.4,5.0,8.805970149253731,0.31343283582089554,0.0
0,COPOC,OCDF,0.18000000000000005,0.8208955223880597,4.417910447761194,3.417910447761194,2.5208333333333335,6.0,8.434494195688226,0.45149253731343286,0.0
0,COPOC,OCDF,0.19999999999999996,0.7985074626865671,4.201492537313433,3.201492537313433,2.4444444444444446,6.0,8.126865671641792,0.4925373134328358,0.0
0,COPOC,APS,0.010000000000000009,0.9925373134328358,7.824626865671642,6.824626865671642,1.0,1.0,8.317164179104475,0.007462686567164179,0.0
0,COPOC,APS,0.020000000000000018,0.9738805970149254,7.17910447761194,6.17910447761194,1.0,1.0,8.7910447761194,0.026119402985074626,0.0
0,COPOC,APS,0.030000000000000027,0.9440298507462687,6.388059701492537,5.388059701492537,1.1333333333333333,2.0,9.616915422885569,0.06343283582089553,0.0
0,COPOC,APS,0.050000000000000044,0.9365671641791045,5.891791044776119,4.891791044776119,1.411764705882353,3.0,8.473880597014922,0.08955223880597014,0.0
0,COPOC,APS,0.07999999999999996,0.8843283582089553,4.723880597014926,3.7238805970149254,1.8709677419354838,4.0,9.13432835820896,0.21641791044776118,0.0
0,COPOC,APS,0.09999999999999998,0.8805970149253731,4.369402985074627,3.3694029850746268,2.1875,5.0,8.593283582089553,0.26119402985074625,0.0
0,COPOC,APS,0.13,0.8582089552238806,3.6305970149253732,2.6305970149253732,2.5789473684210527,5.0,8.256314580941446,0.3656716417910448,0.0
0,COPOC,APS,0.15000000000000002,0.8507462686567164,3.4365671641791047,2.4365671641791047,2.625,5.0,7.66044776119403,0.3917910447761194,0.0
0,COPOC,APS,0.18000000000000005,0.835820895522388,3.1343283582089554,2.1343283582089554,2.6818181818181817,5.0,7.026533996683249,0.44029850746268656,0.0
0,COPOC,APS,0.19999999999999996,0.7947761194029851,2.7238805970149254,1.7238805970149254,2.4909090909090907,6.0,6.835820895522388,0.5111940298507462,0.0
0,COPOC,LAC,0.010000000000000009,0.9888059701492538,7.4216417910447765,6.4216417910447765,1.3333333333333333,2.0,9.406716417910445,0.014925373134328358,0.0
0,COPOC,LAC,0.020000000000000018,0.9850746268656716,6.817164179104478,5.817164179104478,1.5,2.0,8.055970149253728,0.022388059701492536,0.0
0,COPOC,LAC,0.030000000000000027,0.9589552238805971,5.593283582089552,4.593283582089552,2.090909090909091,4.0,10.314676616915419,0.08582089552238806,0.0
0,COPOC,LAC,0.050000000000000044,0.9365671641791045,5.246268656716418,4.246268656716418,1.9411764705882353,4.0,9.171641791044772,0.12313432835820895,0.0
0,COPOC,LAC,0.07999999999999996,0.9067164179104478,4.720149253731344,3.720149253731343,2.0,5.0,8.38432835820896,0.1865671641791045,0.0
0,COPOC,LAC,0.09999999999999998,0.8694029850746269,4.175373134328358,3.175373134328358,2.2857142857142856,5.0,9.145522388059701,0.29850746268656714,0.0
0,COPOC,LAC,0.13,0.8619402985074627,3.794776119402985,2.794776119402985,2.810810810810811,6.0,8.764925373134329,0.3880597014925373,0.0
0,COPOC,LAC,0.15000000000000002,0.8507462686567164,3.544776119402985,2.544776119402985,2.95,6.0,8.415422885572138,0.44029850746268656,0.0
0,COPOC,LAC,0.18000000000000005,0.8059701492537313,3.1044776119402986,2.1044776119402986,3.076923076923077,7.0,8.7379767827529,0.5970149253731343,0.0
0,COPOC,LAC,0.19999999999999996,0.7910447761194029,2.8917910447761193,1.8955223880597014,3.232142857142857,8.0,8.649253731343284,0.6753731343283582,0.0
1,COPOC,min-CPS,0.010000000000000009,0.996268656716418,7.731343283582089,6.731343283582089,1.0,1.0,7.477611940298506,0.0037313432835820895,0.0
1,COPOC,min-CPS,0.020000000000000018,0.9888059701492538,6.9440298507462686,5.9440298507462686,1.0,1.0,7.063432835820894,0.011194029850746268,0.0
1,COPOC,min-CPS,0.030000000000000027,0.9850746268656716,6.608208955223881,5.608208955223881,1.25,2.0,6.851990049751243,0.018656716417910446,0.0
1,COPOC,min-CPS,0.050000000000000044,0.9738805970149254,6.1716417910447765,5.1716417910447765,1.4285714285714286,2.0,6.664179104477611,0.03731343283582089,0.0
1,COPOC,min-CPS,0.07999999999999996,0.917910447761194,5.365671641791045,4.365671641791045,1.3636363636363635,3.0,7.164179104477614,0.11194029850746269,0.0
1,COPOC,min-CPS,0.09999999999999998,0.9029850746268657,5.231343283582089,4.231343283582089,1.3461538461538463,3.0,6.843283582089552,0.13059701492537312,0.0
1,COPOC,min-CPS,0.13,0.8880597014925373,4.537313432835821,3.537313432835821,1.8,4.0,6.6371986222732495,0.20149253731343283,0.0
1,COPOC,min-CPS,0.15000000000000002,0.8619402985074627,3.6455223880597014,2.6455223880597014,2.4054054054054053,5.0,7.073383084577114,0.332089552238806,0.0
1,COPOC,min-CPS,0.18000000000000005,0.8432835820895522,3.3171641791044775,2.3171641791044775,2.5952380952380953,5.0,6.836235489220563,0.40671641791044777,0.0
1,COPOC,min-CPS,0.19999999999999996,0.8246268656716418,3.1455223880597014,2.1455223880597014,2.5106382978723403,5.0,6.548507462686567,0.44029850746268656,0.0
1,COPOC,RPS,0.010000000000000009,1.0,7.518656716417911,6.518656716417911,,0.0,6.518656716417911,0.0,0.0
1,COPOC,RPS,0.020000000000000018,0.9888059701492538,7.074626865671642,6.074626865671642,1.0,1.0,7.194029850746267,0.011194029850746268,0.0
1,COPOC,RPS,0.030000000000000027,0.9850746268656716,6.83955223880597,5.83955223880597,1.0,1.0,6.83457711442786,0.014925373134328358,0.0
1,COPOC,RPS,0.050000000000000044,0.9738805970149254,6.4888059701492535,5.4888059701492535,1.1428571428571428,2.0,6.682835820895522,0.029850746268656716,0.0
1,COPOC,RPS,0.07999999999999996,0.9216417910447762,5.611940298507463,4.611940298507463,1.2857142857142858,2.0,7.130597014925375,0.10074626865671642,0.0
1,COPOC,RPS,0.09999999999999998,0.9067164179104478,5.4440298507462686,4.4440298507462686,1.32,3.0,6.906716417910448,0.12313432835820895,0.0
1,COPOC,RPS,0.13,0.8992537313432836,5.212686567164179,4.212686567164179,1.5185185185185186,3.0,6.56630309988519,0.15298507462686567,0.0
1,COPOC,RPS,0.15000000000000002,0.8619402985074627,4.58955223880597,3.58955223880597,1.5675675675675675,3.0,6.475124378109451,0.21641791044776118,0.0
1,COPOC,RPS,0.18000000000000005,0.8208955223880597,3.4365671641791047,2.4365671641791047,2.0833333333333335,4.0,6.582504145936981,0.373134328358209,0.0
1,COPOC,RPS,0.19999999999999996,0.8134328358208955,2.9328358208955225,1.9328358208955223,2.4,5.0,6.41044776119403,0.44776119402985076,0.0
1,COPOC,OCDF,0.010000000000000009,0.9888059701492538,8.76865671641791,7.768656716417911,1.3333333333333333,2.0,10.75373134328358,0.014925373134328358,0.0
1,COPOC,OCDF,0.020000000000000018,0.9888059701492538,8.738805970149254,7.7388059701492535,1.3333333333333333,2.0,9.231343283582088,0.014925373134328358,0.0
1,COPOC,OCDF,0.030000000000000027,0.9701492537313433,8.395522388059701,7.395522388059701,1.5,3.0,10.380597014925371,0.04477611940298507,0.0
1,COPOC,OCDF,0.050000000000000044,0.9589552238805971,7.9888059701492535,6.9888059701492535,1.7272727272727273,3.0,9.824626865671641,0.0708955223880597,0.0
1,COPOC,OCDF,0.07999999999999996,0.9440298507462687,7.0111940298507465,6.0111940298507465,2.3333333333333335,4.0,9.276119402985076,0.13059701492537312,0.0
1,COPOC,OCDF,0.09999999999999998,0.917910447761194,6.141791044776119,5.141791044776119,2.3636363636363638,5.0,9.022388059701493,0.19402985074626866,0.0
1,COPOC,OCDF,0.13,0.8955223880597015,5.753731343283582,4.753731343283582,2.2142857142857144,5.0,8.312858783008037,0.23134328358208955,0.0
1,COPOC,OCDF,0.15000000000000002,0.8917910447761194,5.529850746268656,4.529850746268656,2.206896551724138,5.0,7.713930348258705,0.23880597014925373,0.0
1,COPOC,OCDF,0.18000000000000005,0.8395522388059702,4.447761194029851,3.4477611940298507,2.255813953488372,6.0,7.4693200663349915,0.3619402985074627,0.0
1,COPOC,OCDF,0.19999999999999996,0.8171641791044776,3.9925373134328357,2.9925373134328357,2.2653061224489797,6.0,7.134328358208955,0.4141791044776119,0.0
1,COPOC,APS,0.010000000000000009,1.0,8.850746268656716,7.850746268656716,,0.0,7.850746268656716,0.0,0.0
1,COPOC,APS,0.020000000000000018,1.0,8.041044776119403,7.041044776119403,,0.0,7.041044776119403,0.0,0.0
1,COPOC,APS,0.030000000000000027,0.9925373134328358,7.597014925373134,6.597014925373134,1.0,1.0,7.0945273631840795,0.007462686567164179,0.0
1,COPOC,APS,0.050000000000000044,0.9701492537313433,6.462686567164179,5.462686567164179,1.25,2.0,6.955223880597014,0.03731343283582089,0.0
1,COPOC,APS,0.07999999999999996,0.9253731343283582,5.276119402985074,4.276119402985074,1.4,3.0,6.88805970149254,0.1044776119402985,0.0
1,COPOC,APS,0.09999999999999998,0.9104477611940298,4.91044776119403,3.91044776119403,1.7083333333333333,4.0,6.970149253731344,0.15298507462686567,0.0
1,COPOC,APS,0.13,0.8992537313432836,3.9813432835820897,2.9813432835820897,2.3703703703703702,5.0,6.6552812858783,0.23880597014925373,0.0
1,COPOC,APS,0.15000000000000002,0.8619402985074627,3.421641791044776,2.421641791044776,2.3513513513513513,5.0,6.75,0.3246268656716418,0.0
1,COPOC,APS,0.18000000000000005,0.8246268656716418,3.037313432835821,2.041044776119403,2.4680851063829787,8.0,6.51865671641791,0.43283582089552236,0.0
1,COPOC,APS,0.19999999999999996,0.8208955223880597,2.9776119402985075,1.9813432835820894,2.4583333333333335,8.0,6.085820895522388,0.44029850746268656,0.0
1,COPOC,LAC,0.010000000000000009,0.996268656716418,8.022388059701493,7.022388059701493,1.0,1.0,7.768656716417911,0.0037313432835820895,0.0
1,COPOC,LAC,0.020000000000000018,0.9888059701492538,7.115671641791045,6.115671641791045,1.0,1.0,7.23507462686567,0.011194029850746268,0.0
1,COPOC,LAC,0.030000000000000027,0.9850746268656716,6.0111940298507465,5.0111940298507465,2.0,3.0,7.001243781094526,0.029850746268656716,0.0
1,COPOC,LAC,0.050000000000000044,0.9477611940298507,5.3059701492537314,4.3059701492537314,1.7857142857142858,3.0,8.037313432835818,0.09328358208955224,0.0
1,COPOC,LAC,0.07999999999999996,0.9216417910447762,4.847014925373134,3.8470149253731343,1.9047619047619047,4.0,7.578358208955226,0.14925373134328357,0.0
1,COPOC,LAC,0.09999999999999998,0.9029850746268657,4.5,3.5,1.9615384615384615,4.0,7.3059701492537314,0.19029850746268656,0.0
1,COPOC,LAC,0.13,0.8917910447761194,4.126865671641791,3.126865671641791,2.2413793103448274,4.0,6.85820895522388,0.24253731343283583,0.0
1,COPOC,LAC,0.15000000000000002,0.8880597014925373,3.8917910447761193,2.8917910447761193,2.433333333333333,6.0,6.523631840796019,0.27238805970149255,0.0
1,COPOC,LAC,0.18000000000000005,0.8544776119402985,3.485074626865672,2.485074626865672,2.5641025641025643,6.0,6.631011608623548,0.373134328358209,0.0
1,COPOC,LAC,0.19999999999999996,0.8544776119402985,3.3917910447761193,2.3917910447761193,2.6666666666666665,6.0,6.272388059701493,0.3880597014925373,0.0
2,COPOC,min-CPS,0.010000000000000009,0.996268656716418,7.682835820895522,6.682835820895522,1.0,1.0,7.429104477611939,0.0037313432835820895,0.0
2,COPOC,min-CPS,0.020000000000000018,0.9738805970149254,6.574626865671642,5.574626865671642,1.1428571428571428,2.0,8.55970149253731,0.029850746268656716,0.0
2,COPOC,min-CPS,0.030000000000000027,0.9626865671641791,6.186567164179104,5.186567164179104,1.3,2.0,8.420398009950247,0.048507462686567165,0.0
2,COPOC,min-CPS,0.050000000000000044,0.9477611940298507,5.891791044776119,4.891791044776119,1.2142857142857142,2.0,7.429104477611938,0.06343283582089553,0.0
2,COPOC,min-CPS,0.07999999999999996,0.9291044776119403,5.402985074626866,4.402985074626866,1.4736842105263157,3.0,7.01492537313433,0.1044776119402985,0.0
2,COPOC,min-CPS,0.09999999999999998,0.917910447761194,5.264925373134329,4.264925373134329,1.5454545454545454,3.0,6.802238805970149,0.12686567164179105,0.0
2,COPOC,min-CPS,0.13,0.8619402985074627,4.197761194029851,3.1977611940298507,2.0,4.0,7.445752009184845,0.27611940298507465,0.0
2,COPOC,min-CPS,0.15000000000000002,0.832089552238806,3.458955223880597,2.458955223880597,2.488888888888889,5.0,8.031094527363184,0.417910447761194,0.0
2,COPOC,min-CPS,0.18000000000000005,0.7947761194029851,3.037313432835821,2.037313432835821,2.418181818181818,5.0,7.551409618573796,0.4962686567164179,0.0
2,COPOC,min-CPS,0.19999999999999996,0.7723880597014925,2.8843283582089554,1.8843283582089552,2.4262295081967213,5.0,7.406716417910448,0.5522388059701493,0.0
2,COPOC,RPS,0.010000000000000009,1.0,7.4888059701492535,6.4888059701492535,,0.0,6.4888059701492535,0.0,0.0
2,COPOC,RPS,0.020000000000000018,0.9738805970149254,6.809701492537314,5.809701492537314,1.0,1.0,8.421641791044772,0.026119402985074626,0.0
2,COPOC,RPS,0.030000000000000027,0.9664179104477612,6.608208955223881,5.608208955223881,1.0,1.0,7.8470149253731325,0.033582089552238806,0.0
2,COPOC,RPS,0.050000000000000044,0.9626865671641791,6.384328358208955,5.384328358208955,1.1,2.0,7.026119402985073,0.041044776119402986,0.0
2,COPOC,RPS,0.07999999999999996,0.914179104477612,5.582089552238806,4.582089552238806,1.391304347826087,2.0,7.567164179104481,0.11940298507462686,0.0
2,COPOC,RPS,0.09999999999999998,0.8992537313432836,5.33955223880597,4.33955223880597,1.4814814814814814,3.0,7.324626865671642,0.14925373134328357,0.0
2,COPOC,RPS,0.13,0.8768656716417911,4.873134328358209,3.873134328358209,1.696969696969697,3.0,7.087830080367394,0.208955223880597,0.0
2,COPOC,RPS,0.15000000000000002,0.8656716417910447,4.608208955223881,3.6082089552238807,1.75,3.0,6.742537313432835,0.23507462686567165,0.0
2,COPOC,RPS,0.18000000000000005,0.8097014925373134,3.0559701492537314,2.0559701492537314,2.411764705882353,5.0,7.155472636815919,0.458955223880597,0.0
2,COPOC,RPS,0.19999999999999996,0.7723880597014925,2.541044776119403,1.541044776119403,2.540983606557377,5.0,7.324626865671642,0.5783582089552238,0.0
2,COPOC,OCDF,0.010000000000000009,0.9850746268656716,8.73134328358209,7.731343283582089,1.5,2.0,12.208955223880594,0.022388059701492536,0.0
2,COPOC,OCDF,0.020000000000000018,0.9701492537313433,8.48134328358209,7.481343283582089,2.0,3.0,13.451492537313428,0.05970149253731343,0.0
2,COPOC,OCDF,0.030000000000000027,0.9701492537313433,8.395522388059701,7.395522388059701,2.125,3.0,11.624378109452731,0.06343283582089553,0.0
