iteration,loss,ACC,1OFF,MAE,MSE,MAE_ER,MSE_ER,QWK,AMAE,MMAE,RPS,NLL,BS,ECE,MCE,CONF_ECE,CONF_MCE,UMOD,CONF,VAR
0,COPOC,0.5708955223880597,0.7649253731343284,1.123134328358209,4.645522388059701,1.0223880597014925,3.1305970149253732,0.5869583516956915,2.129438764139559,5.555555555555555,0.8043953660138554,,0.6626020557130421,0.03363973358074577,0.3586435198783875,0.23342841304838657,0.3586435317993164,1.0,0.33746707,3.5074588199986483
1,COPOC,0.5597014925373134,0.7761194029850746,1.044776119402985,3.8507462686567164,0.996268656716418,2.787313432835821,0.668637918970987,1.9351635336768578,5.0,0.7734091179367693,,0.6651509853006992,0.03354376411006769,0.3399348656336466,0.22674704412929714,0.3399348855018616,1.0,0.33295444,3.472249913350611
2,COPOC,0.5447761194029851,0.7611940298507462,1.1380597014925373,4.481343283582089,1.0149253731343284,2.8805970149253732,0.605652508441517,2.134762579819506,6.0,0.7913682261356378,,0.6642399232898031,0.029875282124055557,0.33323883309083824,0.2010009796358645,0.3332388401031494,1.0,0.34377512,3.4564786857868546
3,COPOC,0.5671641791044776,0.75,1.1343283582089552,4.455223880597015,1.0111940298507462,2.955223880597015,0.597227851383431,2.221740747363771,5.75,0.7947138587349991,,0.6605706495198471,0.033186890782593785,0.3342518246535099,0.2313591782003641,0.3342518210411072,1.0,0.33580497,3.478615602319089
4,COPOC,0.5261194029850746,0.7425373134328358,1.1679104477611941,4.503731343283582,1.041044776119403,3.111940298507463,0.6053823256721808,2.1694978487219228,5.125,0.8114750517622547,,0.671522105974397,0.031143378694951037,0.32628390970437426,0.18769354652613401,0.32628390192985535,1.0,0.33842584,3.4631412261104146
5,COPOC,0.5298507462686567,0.75,1.1417910447761195,4.186567164179104,1.0186567164179106,2.921641791044776,0.639349453080023,2.174310253374137,5.222222222222222,0.8015354198785406,,0.6740732334577827,0.028448701581329255,0.34769767111745375,0.18964811670593917,0.3476976752281189,1.0,0.34020266,3.4243161369449315
6,COPOC,0.5932835820895522,0.7873134328358209,1.0,3.8955223880597014,0.9776119402985075,2.8171641791044775,0.658925841677577,1.9802130276545205,5.875,0.7711901559958618,,0.6580301608119701,0.0355993493477108,0.4166765654909199,0.2574239457026124,0.4166765511035919,1.0,0.33585963,3.424124259311506
7,COPOC,0.5485074626865671,0.7574626865671642,1.1305970149253732,4.42910447761194,1.0559701492537314,3.1417910447761193,0.6114395434735875,2.163497782942686,5.375,0.8234900918090003,,0.6711414838522468,0.027294805705868584,0.340414457850986,0.2058186619542539,0.34041446447372437,1.0,0.3426888,3.442797487759128
8,COPOC,0.5559701492537313,0.7686567164179104,1.0485074626865671,3.83955223880597,0.917910447761194,2.656716417910448,0.670417768174278,2.0325009835667647,5.888888888888889,0.7384174639548756,,0.6523033611531007,0.0347048199425141,0.34251909785800505,0.2128866924904287,0.3425191044807434,1.0,0.34308344,3.439157218544972
9,COPOC,0.5597014925373134,0.8022388059701493,1.0559701492537314,4.167910447761194,0.9850746268656716,2.985074626865672,0.6381477792497896,2.040578982724845,5.75,0.7875472747147219,,0.6592288167431967,0.035439719819768054,0.29285046127107406,0.22305708564817905,0.29285043478012085,1.0,0.3366444,3.5057393316808128
10,COPOC,0.5485074626865671,0.7313432835820896,1.126865671641791,4.111940298507463,1.0708955223880596,2.958955223880597,0.6332277734311935,2.1716684575557603,4.875,0.8170439991934518,,0.6800280479159801,0.03186801866710087,0.37084058468992065,0.21620783326216042,0.37084057927131653,1.0,0.33229965,3.5226502243746185
11,COPOC,0.5671641791044776,0.75,1.1604477611940298,4.667910447761194,1.0223880597014925,3.138059701492537,0.5850129966580022,2.2677865008699922,5.666666666666667,0.8133629858877125,,0.6664075218215336,0.03367645780294887,0.2994910688961253,0.22400286328047514,0.2994910478591919,1.0,0.34316134,3.4293632405787347
12,COPOC,0.5597014925373134,0.7611940298507462,1.0970149253731343,4.141791044776119,1.0149253731343284,2.9738805970149254,0.6405857336168568,2.057289858217312,5.111111111111111,0.7938128922271435,,0.6681347492226953,0.032312069770881593,0.3282656669616699,0.22561862133443356,0.3282656669616699,1.0,0.33408287,3.477277204448095
13,COPOC,0.5597014925373134,0.753731343283582,1.1119402985074627,4.350746268656716,1.037313432835821,2.8544776119402986,0.6137077812748009,2.092043095201663,5.625,0.7845253221119773,,0.6655429726301303,0.035214162275664644,0.3835911353429159,0.22885309485718608,0.3835911154747009,1.0,0.3308484,3.5275722135453917
14,COPOC,0.5746268656716418,0.7425373134328358,1.1492537313432836,4.649253731343284,1.044776119402985,3.1156716417910446,0.5747786844330349,2.250856927811662,5.555555555555555,0.808892367389896,,0.666858098000857,0.03249227753832664,0.3269941508769989,0.23730744421482086,0.3269941508769989,1.0,0.33731943,3.43086367678628
15,COPOC,0.5783582089552238,0.7649253731343284,1.0671641791044777,4.2164179104477615,0.9701492537313433,2.843283582089552,0.6321426922918079,2.0526389347649974,5.625,0.76888114834949,,0.6555873739316764,0.034015476266555426,0.3425664107004801,0.24119736766442657,0.34256643056869507,1.0,0.3371609,3.4991965946051766
16,COPOC,0.5559701492537313,0.7574626865671642,1.1343283582089552,4.544776119402985,1.0335820895522387,3.0671641791044775,0.6083742246643711,2.144248982260835,5.625,0.8096280472300134,,0.6744663874837571,0.03012980860974608,0.30305543541908264,0.21847109450027347,0.30305543541908264,1.0,0.33749905,3.4872401584514434
17,COPOC,0.5932835820895522,0.7835820895522388,1.0,3.8134328358208953,0.9514925373134329,2.7388059701492535,0.664855710873566,1.9043861868023793,5.222222222222222,0.7647710069094302,,0.6591635263291566,0.03568027204962117,0.37781276132749475,0.26264571747742593,0.3778127431869507,1.0,0.33063787,3.505394978529241
18,COPOC,0.5671641791044776,0.7574626865671642,1.1044776119402986,4.343283582089552,1.0559701492537314,2.9141791044776117,0.618349449947148,2.1117294134403557,5.444444444444445,0.7884518498978517,,0.6582135025711925,0.03518725429378931,0.44035235898835323,0.22947742766700685,0.44035235047340393,1.0,0.33768672,3.4581333962250267
19,COPOC,0.5746268656716418,0.7649253731343284,1.0671641791044777,4.126865671641791,1.0,2.906716417910448,0.642313076217599,2.0863328560656202,6.0,0.7838794684400128,,0.6601521362854312,0.03325600052409949,0.36199987817693635,0.23633615812286735,0.36199986934661865,1.0,0.33829075,3.4754162878876844
20,COPOC,0.5373134328358209,0.7388059701492538,1.1604477611940298,4.496268656716418,1.0261194029850746,2.9141791044776117,0.6095457798928288,2.1676436277195292,5.333333333333333,0.7908970476211403,,0.6695335858992486,0.030138670854505216,0.32919303360192675,0.19754450488835573,0.32919302582740784,1.0,0.33976892,3.4811041072323072
21,COPOC,0.5634328358208955,0.7611940298507462,1.1604477611940298,4.772388059701493,1.0634328358208955,3.123134328358209,0.5576838704016269,2.1866908884682448,5.888888888888889,0.8300006337493867,,0.674258116319348,0.031480288352341596,0.29533874436661045,0.22256391402333975,0.30037158727645874,1.0,0.34086895,3.4047584106335527
22,COPOC,0.5335820895522388,0.7350746268656716,1.208955223880597,4.835820895522388,1.0708955223880596,3.074626865671642,0.5733825957078846,2.2841602029902637,5.444444444444445,0.8047999110747782,,0.6684535301095711,0.03301531240764146,0.41041602832930424,0.19968388881534338,0.41041603684425354,1.0,0.33389822,3.5035713332409255
23,COPOC,0.5895522388059702,0.7611940298507462,1.0634328358208955,4.138059701492537,0.9813432835820896,2.843283582089552,0.6318973119185154,2.028808291820626,5.666666666666667,0.7821812029313918,,0.6622555777311268,0.03402334578322929,0.31833075682322187,0.2528968253172934,0.3823452591896057,1.0,0.3366554,3.491668615141363
24,COPOC,0.5559701492537313,0.753731343283582,1.0820895522388059,4.007462686567164,0.9664179104477612,2.8992537313432836,0.6435569997721395,2.0452585322588486,5.111111111111111,0.7802421572725411,,0.6596174051656357,0.0332600614071436,0.37113026777903235,0.2151977417524904,0.3711302876472473,1.0,0.34077242,3.4041770169897085
25,COPOC,0.5522388059701493,0.7611940298507462,1.1343283582089552,4.522388059701493,1.0111940298507462,2.91044776119403,0.6019840997539481,2.1651857104755656,5.777777777777778,0.7916356921344061,,0.6619122650529755,0.030803135841788343,0.37236683394597925,0.2126566998194903,0.3723668158054352,1.0,0.33958212,3.476531369605737
26,COPOC,0.5485074626865671,0.7425373134328358,1.0932835820895523,3.921641791044776,1.0223880597014925,2.8805970149253732,0.6497468241099051,2.051765054937098,5.125,0.7842650528794781,,0.6698202984428029,0.03019852966539698,0.3592727963741009,0.21467873686924577,0.3592727780342102,1.0,0.33382872,3.4694668809040903
27,COPOC,0.5373134328358209,0.7574626865671642,1.1044776119402986,4.119402985074627,0.9850746268656716,2.843283582089552,0.6476439092242906,2.058708180870475,5.444444444444445,0.7698526559464879,,0.6582068723616236,0.031053255519105327,0.37668767879749165,0.1955551344435662,0.3766877055168152,1.0,0.34175828,3.4517569073922947
28,COPOC,0.582089552238806,0.7649253731343284,1.0261194029850746,3.712686567164179,1.007462686567164,2.8992537313432836,0.6690167067993943,1.9655935833540816,5.0,0.7843881359442547,,0.6651090790351514,0.03292925966591582,0.471860268841619,0.2505893118213862,0.47186028957366943,1.0,0.33150023,3.4976396463423227
29,COPOC,0.5447761194029851,0.75,1.1194029850746268,4.208955223880597,1.041044776119403,3.029850746268657,0.6157647489475933,2.095167569797551,5.0,0.7987329314583689,,0.6656526681133332,0.0320823791052275,0.37309716145197547,0.21029794588685036,0.37309718132019043,1.0,0.33447814,3.4506445971162694
30,COPOC,0.5634328358208955,0.7611940298507462,1.0485074626865671,3.7723880597014925,1.041044776119403,2.824626865671642,0.674259911131629,2.0349915287157128,5.125,0.784300666118262,,0.665650795410661,0.031789330011897814,0.37764048884654866,0.22696656920015812,0.3776405155658722,1.0,0.33646628,3.448746007771478
31,COPOC,0.5783582089552238,0.75,1.1082089552238805,4.4216417910447765,0.996268656716418,2.921641791044776,0.6043740843722905,2.128111564741862,6.0,0.7743724180200993,,0.6591429784691862,0.037145139288101627,0.4168364028135936,0.24779902398586273,0.4168364107608795,1.0,0.33055916,3.5251811702670253
32,COPOC,0.5708955223880597,0.7574626865671642,1.0970149253731343,4.350746268656716,1.0037313432835822,2.8992537313432836,0.6227229702320012,2.0939176242781556,5.777777777777778,0.7844214762496577,,0.6655474192942712,0.03385804478035835,0.3530540049076081,0.23871776252053678,0.353054016828537,1.0,0.3321778,3.4979944381276398
33,COPOC,0.5597014925373134,0.7425373134328358,1.1492537313432836,4.58955223880597,1.0223880597014925,3.0186567164179103,0.5916860724371996,2.1422441603477957,5.444444444444445,0.792724781207598,,0.6604556518245233,0.033172927589880094,0.3327961627281073,0.2250378194730729,0.332796186208725,1.0,0.33466372,3.4867200598987718
34,COPOC,0.5485074626865671,0.753731343283582,1.037313432835821,3.529850746268657,0.9701492537313433,2.6977611940298507,0.681660656346998,1.9256830942472942,5.111111111111111,0.7491623925852965,,0.6591745594935289,0.036056964227290295,0.5061290458492611,0.22194517124444246,0.5061290264129639,1.0,0.32656232,3.524434860256598
35,COPOC,0.5671641791044776,0.7611940298507462,1.0335820895522387,3.667910447761194,1.0,2.8992537313432836,0.669559938388364,1.9501520914487394,4.777777777777778,0.7843134885881575,,0.6617110009465876,0.030983040754870197,0.3944635299535898,0.23040668456815183,0.39446353912353516,1.0,0.33675748,3.429995938999286
36,COPOC,0.5671641791044776,0.7611940298507462,1.0895522388059702,4.104477611940299,1.0298507462686568,2.9813432835820897,0.6404378169647975,2.1338504276974017,5.875,0.7949526409710949,,0.666099339369315,0.030230862275383755,0.4215365946292877,0.2321578566916287,0.4215365946292877,1.0,0.33500636,3.4549680274311485
37,COPOC,0.5634328358208955,0.7649253731343284,1.0708955223880596,4.07089552238806,0.9701492537313433,2.8582089552238807,0.6411976929684624,2.068757134833091,5.444444444444445,0.7771764202138554,,0.6599690784462431,0.04034710104946375,0.34469377994537354,0.23257399955764413,0.34469377994537354,1.0,0.33085883,3.495636539847306
38,COPOC,0.5559701492537313,0.75,1.1082089552238805,4.220149253731344,0.9850746268656716,2.9477611940298507,0.6321379852713442,2.0895131244559235,5.444444444444445,0.7812356106222228,,0.6630445307489777,0.03394601441561484,0.37557562133845157,0.21871340367943048,0.37557563185691833,1.0,0.33725676,3.489375763393513
39,COPOC,0.5223880597014925,0.7238805970149254,1.2201492537313432,4.682835820895522,1.0671641791044777,3.0597014925373136,0.5907017723194945,2.272186867644476,5.111111111111111,0.8182088615198224,,0.6734779323960366,0.03340791250466312,0.37845960567737447,0.1885290783829987,0.378459632396698,1.0,0.333859,3.462105780266553
40,COPOC,0.5634328358208955,0.75,1.1343283582089552,4.574626865671642,1.0298507462686568,2.925373134328358,0.6013491870905121,2.1892235793488437,6.222222222222222,0.7937939523584966,,0.6653577706074107,0.03185915147227731,0.3816969168597254,0.23120684968307614,0.3816969394683838,1.0,0.33222595,3.524394536297735
41,COPOC,0.5708955223880597,0.7649253731343284,1.0671641791044777,4.104477611940299,1.0261194029850746,2.8917910447761193,0.6516058276843368,2.069548547812855,5.777777777777778,0.7777446483327803,,0.6622011256018038,0.031075807794879118,0.38839930295944214,0.23430943861603737,0.38839930295944214,1.0,0.33658606,3.494257112173787
42,COPOC,0.5447761194029851,0.746268656716418,1.208955223880597,4.992537313432836,1.0559701492537314,3.216417910447761,0.5471966865339932,2.2783533283311903,5.666666666666667,0.8217005288808046,,0.669674516707523,0.030521472055730636,0.32785864339934456,0.20569939794950187,0.32785865664482117,1.0,0.3390767,3.453943882523512
43,COPOC,0.5708955223880597,0.7574626865671642,1.0932835820895523,4.212686567164179,1.037313432835821,2.925373134328358,0.6339913872356897,2.1328020863228354,5.5,0.7935618553293967,,0.6612309659791964,0.031601373308568353,0.4227863511731548,0.23255301639437675,0.4227863550186157,1.0,0.33834252,3.4571443041519583
44,COPOC,0.582089552238806,0.7574626865671642,1.044776119402985,3.917910447761194,0.9626865671641791,2.798507462686567,0.664658270809301,2.0146547718014594,5.666666666666667,0.7764891625841953,,0.6586119125920349,0.03715120617355874,0.33840818206469214,0.24604837177321315,0.3384082019329071,1.0,0.33604118,3.492197134653412
45,COPOC,0.5783582089552238,0.7611940298507462,1.1380597014925373,4.772388059701493,1.044776119402985,3.0671641791044775,0.5718347156990107,2.2148791390631994,6.111111111111111,0.8105406687209868,,0.6649593515229237,0.03362440178093576,0.34505523954119,0.2372482791543007,0.3450552225112915,1.0,0.34110993,3.4308288779918525
46,COPOC,0.5597014925373134,0.7611940298507462,1.1119402985074627,4.380597014925373,1.0037313432835822,3.0559701492537314,0.6026320110130211,2.140710503530678,5.875,0.798032219995407,,0.6587266223732506,0.032156929509655555,0.345727973514133,0.2191956527531147,0.34572798013687134,1.0,0.34050587,3.4365551530698752
47,COPOC,0.5708955223880597,0.7686567164179104,1.0895522388059702,4.2388059701492535,1.0,3.0634328358208953,0.6290982807687809,2.102558832897708,5.0,0.8048629547561127,,0.662303757739398,0.03646645277343184,0.391282525062561,0.23831949848681688,0.39128249883651733,1.0,0.33257604,3.482053731691033
