iteration,loss,ACC,1OFF,MAE,MSE,MAE_ER,MSE_ER,QWK,AMAE,MMAE,RPS,NLL,BS,ECE,MCE,CONF_ECE,CONF_MCE,UMOD,CONF,VAR
0,COPOC,0.4653846153846154,0.7692307692307693,0.8653846153846154,1.7653846153846153,0.8346153846153846,1.3346153846153845,0.5055600669528182,1.1462788572588936,2.076923076923077,0.5730841588621829,,0.6337958087968215,0.0652090516127646,0.3183498779932658,0.1492108108359389,0.3183498680591583,1.0,0.61320853,0.6879435250023516
1,COPOC,0.47307692307692306,0.7461538461538462,0.9038461538461539,1.926923076923077,0.8,1.3653846153846154,0.468413320274241,1.1243961180984774,1.7692307692307692,0.5790877492853802,,0.6254625680890528,0.06376246869850617,0.2956808805465698,0.13697962742298841,0.2956808805465698,1.0,0.6022178,0.7092527034690091
2,COPOC,0.4807692307692308,0.7538461538461538,0.8692307692307693,1.8153846153846154,0.8,1.2346153846153847,0.5088646095969904,1.1658179026055613,2.1538461538461537,0.5494178151182381,,0.6096846277102077,0.05868603842762801,0.27343037621728306,0.12252015341073275,0.27343037724494934,1.0,0.6032894,0.7130061544407263
3,COPOC,0.46923076923076923,0.7615384615384615,0.8692307692307693,1.7615384615384615,0.7923076923076923,1.2615384615384615,0.5168893973694246,1.0266425951543918,1.3846153846153846,0.5718408209155506,,0.6381985357088145,0.07283865684356827,0.32680890957514447,0.14648333378136158,0.326808899641037,1.0,0.61571413,0.6943748131813462
4,COPOC,0.46923076923076923,0.7346153846153847,0.9192307692307692,1.9576923076923076,0.8115384615384615,1.3461538461538463,0.48014707037694637,1.0445735450272655,1.4615384615384615,0.5830709486589781,,0.6268741614419331,0.05904091876573287,0.3856226642926534,0.13125530774414074,0.38562265038490295,1.0,0.60048604,0.7277565579907468
5,COPOC,0.4461538461538462,0.7461538461538462,0.9153846153846154,1.876923076923077,0.8115384615384615,1.3346153846153845,0.47245436780175454,1.0781591427326453,1.6153846153846154,0.5796951975101431,,0.644132941440924,0.06450167649640486,0.2647588319248623,0.14419390517286956,0.264758825302124,1.0,0.5862051,0.7216142230870741
6,COPOC,0.49615384615384617,0.7653846153846153,0.8307692307692308,1.7,0.7884615384615384,1.3,0.53681834670106,1.082731291696809,1.8461538461538463,0.5582044391927428,,0.6223309754646771,0.06514327443563021,0.391081968943278,0.13186069810763001,0.39108195900917053,1.0,0.62801456,0.6647964927455629
7,COPOC,0.46153846153846156,0.7423076923076923,0.9115384615384615,1.9115384615384616,0.8423076923076923,1.3653846153846154,0.47703689314101627,1.045405471721261,1.6153846153846154,0.6046245423598192,,0.6641605306969701,0.07381343035600506,0.3775239172189132,0.13931221794337034,0.37752389907836914,1.0,0.60085076,0.7143391752802496
8,COPOC,0.46923076923076923,0.75,0.8807692307692307,1.7961538461538462,0.8038461538461539,1.2846153846153847,0.5161778769525023,0.9962791533934909,1.3076923076923077,0.5669019833124981,,0.6326725931044145,0.06275205870803732,0.45299653496061054,0.14722684721346013,0.45299652218818665,1.0,0.611122,0.6844967457225293
9,COPOC,0.4807692307692308,0.7692307692307693,0.8576923076923076,1.773076923076923,0.7923076923076923,1.2576923076923077,0.5081092616303884,1.069113161490657,1.7692307692307692,0.5632620460471667,,0.6314837129835239,0.07099195907895381,0.3389424498264606,0.14713084138929844,0.33894243836402893,1.0,0.6219729,0.6596191565857743
