iteration,loss,ACC,1OFF,MAE,MSE,MAE_ER,MSE_ER,QWK,AMAE,MMAE,RPS,NLL,BS,ECE,MCE,CONF_ECE,CONF_MCE,UMOD,CONF,VAR
0,COPOC,0.47996089931573804,0.7653958944281525,0.8572825024437928,1.737047898338221,0.7360703812316716,1.1163245356793743,0.11740767443723465,1.2219605697580576,2.62874251497006,0.5046362245794994,,0.6010075860535815,0.01727716489180645,0.11654608670402977,0.05135999096091837,0.11654609441757202,1.0,0.484203,1.00988746680439
1,COPOC,0.4946236559139785,0.7536656891495601,0.8533724340175953,1.7526881720430108,0.7331378299120235,1.1114369501466275,0.1112369301258691,1.2270143271253082,2.622754491017964,0.4999121286729109,,0.5946437642277441,0.017806304975586672,0.15750808151144735,0.05180795688647777,0.15750807523727417,1.0,0.477474,1.020786412892511
2,COPOC,0.4897360703812317,0.761485826001955,0.855327468230694,1.758553274682307,0.7321603128054741,1.1241446725317692,0.11094831271783945,1.2273199157882422,2.6526946107784433,0.503785495917912,,0.6026242059827147,0.016674229926188434,0.10636087459853938,0.04194513917900622,0.10636085271835327,1.0,0.47837853,1.0255858283478838
3,COPOC,0.48778103616813295,0.7644183773216031,0.855327468230694,1.7565982404692082,0.7546432062561095,1.1270772238514175,0.10567656910177547,1.2220572111443753,2.658682634730539,0.5091324687607903,,0.6072746577228525,0.018600135236862003,0.10350214583533146,0.030784363276325166,0.10350215435028076,1.0,0.48256245,1.007699826071821
4,COPOC,0.4858260019550342,0.7546432062561095,0.8611925708699902,1.758553274682307,0.7663734115347018,1.1534701857282503,0.11183645695340272,1.234929031468584,2.622754491017964,0.5192030346780339,,0.6134413969364026,0.016263900122597073,0.19744272742952618,0.04035539133474231,0.19744271039962769,1.0,0.47654513,1.0283424325076924
5,COPOC,0.47996089931573804,0.7673509286412512,0.8514173998044966,1.7116324535679375,0.7556207233626588,1.1251221896383188,0.12592901634424658,1.211487064703939,2.604790419161677,0.5064075083792526,,0.6071820923583979,0.013373099656216622,0.07610243055182442,0.03894430003128946,0.07610243558883667,1.0,0.476251,1.0209708897041287
6,COPOC,0.48191593352883677,0.7585532746823069,0.8699902248289345,1.7947214076246334,0.7517106549364614,1.133919843597263,0.09671741363589148,1.2453308082669658,2.6766467065868262,0.5129426546461147,,0.6074413765468617,0.014193001902413687,0.0847623876378506,0.03989358129911125,0.08476239442825317,1.0,0.47836986,1.02277443493918
7,COPOC,0.49266862170087977,0.7546432062561095,0.8582600195503421,1.7712609970674487,0.7331378299120235,1.1388074291300099,0.10853531855955689,1.2361487243365592,2.6467065868263475,0.509626871879649,,0.6024513002460092,0.01275470094502205,0.10458400344426655,0.03807989464257844,0.1045839786529541,1.0,0.48498204,1.0170156137564668
8,COPOC,0.4887585532746823,0.7595307917888563,0.8514173998044966,1.7311827956989247,0.7497556207233627,1.1124144672531768,0.1221522069351475,1.220768550205766,2.6107784431137726,0.5084401949022809,,0.6035108805156064,0.01295954460971866,0.09974506577929931,0.03870240942342207,0.09974509477615356,1.0,0.47597927,1.0257649409379888
9,COPOC,0.48778103616813295,0.7653958944281525,0.8475073313782991,1.7194525904203324,0.7370478983382209,1.1094819159335287,0.124578028742938,1.2120457300717082,2.6167664670658684,0.505055257303937,,0.6014411045858864,0.01684353797025578,0.10225452851811678,0.052202588063664734,0.10225450992584229,1.0,0.48197234,1.0141098417925
10,COPOC,0.4946236559139785,0.7585532746823069,0.8494623655913979,1.7429130009775171,0.7526881720430108,1.1280547409579669,0.111739156477771,1.2183817509160808,2.62874251497006,0.512171448738972,,0.6038237449647664,0.012762575161771686,0.08365768194198608,0.035805129213258624,0.08365768194198608,1.0,0.47478178,1.0215754397563765
11,COPOC,0.4809384164222874,0.761485826001955,0.8690127077223851,1.7917888563049853,0.7712609970674487,1.1348973607038124,0.0968447152556724,1.242252089228137,2.682634730538922,0.5218283547003962,,0.614670134558204,0.01216216135555232,0.0871015191078186,0.022968332865275443,0.0871015191078186,1.0,0.47477332,1.0256926416546737
12,COPOC,0.48484848484848486,0.7565982404692082,0.8592375366568915,1.7487781036168133,0.7478005865102639,1.1300097751710656,0.11589023427026945,1.2310990410047182,2.6167664670658684,0.5060148929608682,,0.6050351689382888,0.011283306956640789,0.07396103172417146,0.038455584028270096,0.08312888443470001,1.0,0.48411238,1.0122017410369661
13,COPOC,0.4780058651026393,0.7536656891495601,0.8660801564027371,1.7497556207233627,0.7497556207233627,1.1378299120234605,0.11316873025881835,1.235936334662191,2.5988023952095807,0.50932709622197,,0.6102313751295627,0.013555943383266269,0.07877715428670251,0.04739136842545122,0.07877713441848755,1.0,0.47916988,1.0182520586954005
14,COPOC,0.48778103616813295,0.7497556207233627,0.8680351906158358,1.790811339198436,0.7575757575757576,1.1436950146627567,0.10314946838903072,1.2499940060389838,2.6467065868263475,0.5115032411720334,,0.6098013901118178,0.016731809449627016,0.08024604939207247,0.03349588566925377,0.08024603128433228,1.0,0.48316774,1.0184030321595154
15,COPOC,0.4750733137829912,0.7585532746823069,0.8709677419354839,1.772238514173998,0.761485826001955,1.1378299120234605,0.10313277481594307,1.2405750431440403,2.6407185628742513,0.5127908558162292,,0.612195443024685,0.011765840637223576,0.06797209268883819,0.03730441727020661,0.06797206401824951,1.0,0.47988984,1.0220439977712854
16,COPOC,0.48778103616813295,0.7624633431085044,0.855327468230694,1.7526881720430108,0.7438905180840665,1.121212121212121,0.11124726540639152,1.2246328008281544,2.6467065868263475,0.5086962289145304,,0.6047226527704885,0.01608402652343696,0.08604284763336179,0.04735487012658268,0.08604282140731812,1.0,0.4821906,1.0124048053955603
