iteration,loss,score,ALPHA,COV,PS,MW,MAMM,WAMM,AISL,MASE,CV%
0,COPOC,min-CPS,0.010000000000000009,0.9961538461538462,4.638461538461539,3.6384615384615384,1.0,1.0,4.407692307692307,0.0038461538461538464,0.0
0,COPOC,min-CPS,0.020000000000000018,0.9653846153846154,4.0,3.0,1.3333333333333333,2.0,7.615384615384612,0.046153846153846156,0.0
0,COPOC,min-CPS,0.030000000000000027,0.9615384615384616,3.773076923076923,2.773076923076923,1.5,2.0,6.619230769230767,0.057692307692307696,0.0
0,COPOC,min-CPS,0.050000000000000044,0.9346153846153846,3.3,2.3,1.411764705882353,3.0,5.992307692307689,0.09230769230769231,0.0
0,COPOC,min-CPS,0.07999999999999996,0.9038461538461539,3.05,2.05,1.36,3.0,5.319230769230771,0.13076923076923078,0.0
0,COPOC,min-CPS,0.09999999999999998,0.8846153846153846,2.8692307692307693,1.8692307692307693,1.3666666666666667,3.0,5.023076923076923,0.1576923076923077,0.0
0,COPOC,min-CPS,0.13,0.8615384615384616,2.7615384615384615,1.7615384615384615,1.3611111111111112,3.0,4.66094674556213,0.18846153846153846,0.0
0,COPOC,min-CPS,0.15000000000000002,0.85,2.6384615384615384,1.6384615384615384,1.4615384615384615,3.0,4.561538461538461,0.21923076923076923,0.0
0,COPOC,min-CPS,0.18000000000000005,0.8192307692307692,2.4461538461538463,1.4461538461538461,1.4680851063829787,3.0,4.394871794871794,0.2653846153846154,0.0
0,COPOC,min-CPS,0.19999999999999996,0.7923076923076923,2.3,1.3,1.4444444444444444,3.0,4.3,0.3,0.0
0,COPOC,RPS,0.010000000000000009,0.9846153846153847,4.434615384615385,3.4346153846153844,1.0,1.0,6.511538461538459,0.015384615384615385,0.0
0,COPOC,RPS,0.020000000000000018,0.9730769230769231,4.042307692307692,3.042307692307692,1.0,1.0,5.734615384615383,0.026923076923076925,0.0
0,COPOC,RPS,0.030000000000000027,0.9653846153846154,3.9307692307692306,2.9307692307692306,1.3333333333333333,2.0,6.007692307692305,0.046153846153846156,0.0
0,COPOC,RPS,0.050000000000000044,0.9384615384615385,3.65,2.65,1.25,2.0,5.726923076923075,0.07692307692307693,0.0
0,COPOC,RPS,0.07999999999999996,0.926923076923077,3.5384615384615383,2.5384615384615383,1.2105263157894737,2.0,4.750000000000002,0.08846153846153847,0.0
0,COPOC,RPS,0.09999999999999998,0.9076923076923077,3.3230769230769233,2.3230769230769233,1.1666666666666667,2.0,4.476923076923077,0.1076923076923077,0.0
0,COPOC,RPS,0.13,0.8769230769230769,3.0153846153846153,2.0153846153846153,1.21875,2.0,4.323076923076923,0.15,0.0
0,COPOC,RPS,0.15000000000000002,0.8346153846153846,2.792307692307692,1.7923076923076924,1.255813953488372,3.0,4.561538461538461,0.2076923076923077,0.0
0,COPOC,RPS,0.18000000000000005,0.8038461538461539,2.6423076923076922,1.6423076923076922,1.2745098039215685,3.0,4.420085470085469,0.25,0.0
0,COPOC,RPS,0.19999999999999996,0.7961538461538461,2.5730769230769233,1.573076923076923,1.3018867924528301,3.0,4.226923076923077,0.2653846153846154,0.0
0,COPOC,OCDF,0.010000000000000009,0.9846153846153847,4.892307692307693,3.8923076923076922,1.25,2.0,7.738461538461535,0.019230769230769232,0.0
0,COPOC,OCDF,0.020000000000000018,0.9846153846153847,4.869230769230769,3.8692307692307693,1.75,3.0,6.561538461538459,0.026923076923076925,0.0
0,COPOC,OCDF,0.030000000000000027,0.9846153846153847,4.865384615384615,3.8653846153846154,1.75,3.0,5.660256410256409,0.026923076923076925,0.0
0,COPOC,OCDF,0.050000000000000044,0.9538461538461539,4.7,3.7,1.4166666666666667,3.0,6.315384615384613,0.06538461538461539,0.0
0,COPOC,OCDF,0.07999999999999996,0.9307692307692308,4.553846153846154,3.5538461538461537,1.3888888888888888,3.0,5.95769230769231,0.09615384615384616,0.0
0,COPOC,OCDF,0.09999999999999998,0.926923076923077,4.496153846153846,3.496153846153846,1.4210526315789473,4.0,5.573076923076923,0.10384615384615385,0.0
0,COPOC,OCDF,0.13,0.9153846153846154,4.434615384615385,3.4346153846153844,1.5,4.0,5.387278106508876,0.12692307692307692,0.0
0,COPOC,OCDF,0.15000000000000002,0.8807692307692307,4.2615384615384615,3.2615384615384615,1.4838709677419355,4.0,5.620512820512819,0.17692307692307693,0.0
0,COPOC,OCDF,0.18000000000000005,0.8423076923076923,4.126923076923077,3.126923076923077,1.5609756097560976,4.0,5.861965811965811,0.24615384615384617,0.0
0,COPOC,OCDF,0.19999999999999996,0.8115384615384615,3.9346153846153844,2.9346153846153844,1.653061224489796,4.0,6.05,0.31153846153846154,0.0
0,COPOC,APS,0.010000000000000009,1.0,4.657692307692308,3.6576923076923076,,0.0,3.6576923076923076,0.0,0.0
0,COPOC,APS,0.020000000000000018,0.9576923076923077,3.8923076923076922,2.8923076923076922,1.5454545454545454,3.0,9.430769230769224,0.06538461538461539,0.0
0,COPOC,APS,0.030000000000000027,0.9576923076923077,3.8346153846153848,2.8346153846153848,1.6363636363636365,3.0,7.449999999999997,0.06923076923076923,0.0
0,COPOC,APS,0.050000000000000044,0.9192307692307692,3.4461538461538463,2.4461538461538463,1.3333333333333333,3.0,6.75384615384615,0.1076923076923077,0.0
0,COPOC,APS,0.07999999999999996,0.9,3.2384615384615385,2.2423076923076923,1.3846153846153846,4.0,5.511538461538463,0.13846153846153847,0.0
0,COPOC,APS,0.09999999999999998,0.8576923076923076,2.9307692307692306,1.9423076923076923,1.5405405405405406,4.0,5.5576923076923075,0.21923076923076923,0.0
0,COPOC,APS,0.13,0.823076923076923,2.75,1.7692307692307692,1.608695652173913,4.0,5.0828402366863905,0.2846153846153846,0.0
0,COPOC,APS,0.15000000000000002,0.8192307692307692,2.707692307692308,1.726923076923077,1.6170212765957446,4.0,4.701282051282051,0.2923076923076923,0.0
0,COPOC,APS,0.18000000000000005,0.8038461538461539,2.55,1.5692307692307692,1.607843137254902,4.0,4.304273504273503,0.3153846153846154,0.0
0,COPOC,APS,0.19999999999999996,0.7884615384615384,2.5,1.523076923076923,1.6545454545454545,4.0,4.176923076923077,0.35,0.0
0,COPOC,LAC,0.010000000000000009,0.9961538461538462,4.638461538461539,3.6384615384615384,1.0,1.0,4.407692307692307,0.0038461538461538464,0.0
0,COPOC,LAC,0.020000000000000018,0.9653846153846154,3.9692307692307693,2.9692307692307693,1.4444444444444444,2.0,7.969230769230766,0.05,0.0
0,COPOC,LAC,0.030000000000000027,0.9653846153846154,3.8692307692307693,2.8692307692307693,1.4444444444444444,2.0,6.2025641025641,0.05,0.0
0,COPOC,LAC,0.050000000000000044,0.9230769230769231,3.1846153846153844,2.1846153846153844,1.45,3.0,6.646153846153843,0.11153846153846154,0.0
0,COPOC,LAC,0.07999999999999996,0.8961538461538462,3.0153846153846153,2.0153846153846153,1.3703703703703705,3.0,5.573076923076925,0.1423076923076923,0.0
0,COPOC,LAC,0.09999999999999998,0.8769230769230769,2.896153846153846,1.896153846153846,1.40625,3.0,5.357692307692307,0.17307692307692307,0.0
0,COPOC,LAC,0.13,0.8615384615384616,2.6884615384615387,1.6884615384615385,1.5,3.0,4.883727810650887,0.2076923076923077,0.0
0,COPOC,LAC,0.15000000000000002,0.8384615384615385,2.476923076923077,1.476923076923077,1.5476190476190477,3.0,4.81025641025641,0.25,0.0
0,COPOC,LAC,0.18000000000000005,0.8269230769230769,2.396153846153846,1.396153846153846,1.5333333333333334,3.0,4.3448717948717945,0.2653846153846154,0.0
0,COPOC,LAC,0.19999999999999996,0.8076923076923077,2.3230769230769233,1.323076923076923,1.52,3.0,4.246153846153846,0.2923076923076923,0.0
1,COPOC,min-CPS,0.010000000000000009,0.9961538461538462,4.642307692307693,3.6423076923076922,1.0,1.0,4.411538461538461,0.0038461538461538464,0.0
